HY13-276-521,GUIDE PIN,А,4,8,RC3,,,,316L,,,8.0,9.0,6.0,,20.0,,1.0,0.184,0.0,0.041598720000000006,0.37438848,,0.0,,0.0,0.00043332,,0.0,5.0,0.15,0.1033333333333333,,,0.0,,,0.0,,,0.0,40.0,3.0,1.0666666666666669,20.0,1.0,0.4666666666666667,,,0,5.0,0.25,0.1166666666666666,,,0.0,,,0,1.7533333333333334,38372
HY13-276-524,WRIST CABLE ENTRY,C,1,2,RC3,,SBHY13-276-003,,6082T6,,,2.7,9.0,60.0,,35.0,,1.0,0.0805,0.0,0.6142311,5.5280799,,0.0,,0.0,0.012246,Ан.Окс.тв.чёрный 50мкм.,0.6123,5.0,1.0,0.1166666666666666,,,0.0,45.0,5.0,0.9166666666666666,,,0.0,90.0,10.0,1.8333333333333333,,,0.0,,,0,5.0,0.5,0.1,,,0.0,,,0,2.966666666666667,38372
HY13-276-525,WRIST PIVOT PLATES,C,2,4,RC3,,SBHY13-276-003,,6082T6,,,2.7,9.0,,16.0,160.0,140.0,1.0,0.0,0.1030399999999999,4.451327999999999,40.06195199999999,,0.0,,0.0,0.0544,Ан.Окс.тв.чёрный 50мкм.,2.7199999999999998,5.0,5.0,0.4166666666666667,,,0.0,120.0,20.0,3.333333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,4.0,0.35,,,0.0,,,0,4.1,38372
HY13-276-526,BEARING SPACER,А,1,2,RC3,,,,316L,,,8.0,9.0,30.0,,9.0,,1.0,0.0207,0.0,0.1169964,1.0529676,,0.0,,0.0,0.0022608,Ан.Окс.тв.чёрный 50мкм.,0.11304000000000002,5.0,0.15,0.0883333333333333,,,0.0,,,0.0,,,0.0,20.0,3.0,0.4333333333333333,,,0.0,,,0,,,0.0,,,0.0,,,0,0.5216666666666667,38372
HY13-276-527,MOTOR MOUNTING PLATE,C,1,2,RC3,,SBHY13-276-003,,6082T6,,,2.7,9.0,,12.0,100.0,70.0,1.0,0.0,0.0161,0.52164,4.69476,,0.0,,0.0,0.01808,Ан.Окс.тв.чёрный 50мкм.,0.9039999999999999,5.0,2.0,0.15,,,0.0,120.0,25.0,2.833333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.15,,,0.0,,,0,3.1333333333333333,38372
HY13-276-528,MAGNET ROTOR,A,1,2,RC3,,SBHY13-276-003,,6082T6,,,2.7,9.0,55.0,,12.0,,1.0,0.0276,0.0,0.176957055,1.592613495,,0.0,,0.0,0.00682165,,0.0,5.0,1.0,0.1166666666666666,,,0.0,45.0,20.0,1.4166666666666667,,,0.0,20.0,6.0,0.5333333333333333,,,0.0,,,0,5.0,3.0,0.1833333333333333,,,0.0,,,0,2.25,38372
HY13-276-530,WRIST PIVOT BUSH,А,2,4,RC3,,SBHY13-276-003,,POM black,,,1.41,12.0,50.0,,19.0,,1.0,0.0873999999999999,0.0,0.24184672499999993,2.902160699999999,,0.0,,0.0,0.006908,,0.0,5.0,1.0,0.15,,,0.0,,,0.0,,,0.0,45.0,5.0,1.0833333333333333,,,0.0,,,0,,,0.0,,,0.0,,,0,1.2333333333333334,38372
HY13-276-610,MOTOR HOUSING ELBOW & Shoulder,C,2,4,RC3,,SBHY13-276-001 (004),,6082T6,,,2.7,9.0,90.0,,260.0,,1.0,1.196,0.0,20.532868200000003,184.7958138,,0.0,,0.0,0.086193,Ан.Окс.тв.чёрный 50мкм.,4.30965,5.0,5.0,0.4166666666666667,,,0.0,240.0,90.0,10.0,,,0.0,240.0,90.0,10.0,,,0.0,,,0,5.0,6.0,0.4833333333333333,,,0.0,,,0,20.9,38372
HY13-276-612,BEARING HOUSING ACTUATOR,C,2,4,RC3,,SBHY13-276-001 (004),,6082T6,,,2.7,9.0,90.0,,72.0,,1.0,0.3312,0.0,5.6860250400000005,51.17422536000001,,0.0,,0.0,0.0330642,Ан.Окс.тв.чёрный 50мкм.,1.65321,5.0,3.0,0.2833333333333333,,,0.0,45.0,15.0,1.75,,,0.0,200.0,40.0,6.0,,,0.0,,,0,5.0,1.0,0.15,,,0.0,,,0,8.183333333333334,38372
HY13-276-613,SEAL INSERT,C,2,4,RC3,,SBHY13-276-001 (004),,6082T6,,,2.7,9.0,50.0,,25.0,,1.0,0.1149999999999999,0.0,0.60935625,5.484206250000001,,0.0,,0.0,0.00785,Ан.Окс.тв.чёрный 50мкм.,0.39249999999999996,5.0,0.5,0.1166666666666666,,,0.0,,,0.0,,,0.0,120.0,11.0,2.7333333333333334,20.0,3.0,0.5333333333333333,,,0,5.0,0.25,0.1,,,0.0,,,0,3.4833333333333334,38372
HY13-276-614,GUIDE INSERT,А,1,2,RC3,,SBHY13-276-001,замена материала нашим аналогом БрАЖ9-4,БрАЖ9-4,,,7.5,15.0,50.0,,160.0,,1.0,0.368,0.0,5.416499999999999,81.24749999999999,,0.0,,0.0,0.029045,,0.0,5.0,1.0,0.1166666666666666,,,0.0,200.0,60.0,5.333333333333333,,,0.0,120.0,15.0,2.5,,,0.0,,,0,5.0,1.0,0.1166666666666666,,,0.0,,,0,8.066666666666666,38372
HY13-276-615,ROD,А,2,4,RC3,,SBHY13-276-001 (004),,316L,,,8.0,9.0,50.0,,260.0,,1.0,1.196,0.0,18.7772,168.9948,,0.0,,0.0,0.044745,,0.0,5.0,5.0,0.4166666666666667,,,0.0,180.0,30.0,5.0,,,0.0,240.0,80.0,9.333333333333334,,,0.0,,,0,5.0,0.5,0.1166666666666666,,,0.0,,,0,14.866666666666667,38372
HY13-276-617,BEARING RETAINER,А,2,4,RC3,,SBHY13-276-001 (004),,316L,,,8.0,9.0,50.0,,27.0,,1.0,0.1241999999999999,0.0,1.94994,17.54946,,,,0.0,0.008164,,0.0,5.0,2.0,0.2166666666666666,,,0.0,,,0.0,,,0.0,70.0,15.0,2.1666666666666665,,,0.0,,,0,,,0.0,,,0.0,,,0,2.3833333333333333,38372
HY13-276-618,DRIVE COUPLING,А,2,4,RC3,,,,316L,,,8.0,9.0,25.0,,40.0,,1.0,0.184,0.0,0.7222,6.4998,,,паз,20.0,0.00412125,,0.0,5.0,1.0,0.15,,,0.0,90.0,10.0,2.1666666666666665,,,0.0,90.0,10.0,2.1666666666666665,,,0.0,,,0,5.0,1.0,0.15,,,0.0,,,0,4.633333333333334,38372
HY13-276-619,CABLE ENTRY,А,2,4,RC3,,SBHY13-276-001 (004),,POM black,,,1.41,12.0,50.0,,62.0,,1.0,0.2852,0.0,0.7891840499999999,9.4702086,,,,0.0,0.013659,,0.0,5.0,1.0,0.15,,,0.0,120.0,20.0,3.333333333333333,,,0.0,90.0,10.0,2.1666666666666665,,,0.0,,,0,5.0,1.0,0.15,,,0.0,,,0,5.8,38372
HY13-276-620,SPECIAL WASHER,A,2,4,RC3,,,замена материала нашим аналогом сталь 40,40,,,7.82,2.0,20.0,,6.0,,1.0,0.0276,0.0,0.06777124800000002,0.135542496,,,,0.0,0.0010048,,0.0,5.0,0.1,0.09,,,0.0,,,0.0,,,0.0,15.0,2.0,0.3833333333333333,,,0.0,,,0,,,0.0,,,0.0,,,0,0.4733333333333333,38372
HY13-276-622,PIVOT BUSH,А,2,4,RC3,,SBHY13-276-001 (004),,POM black,,,1.41,12.0,20.0,,71.0,,1.0,0.3265999999999999,0.0,0.144598884,1.7351866080000002,,,,0.0,0.0050868,,0.0,5.0,0.5,0.1166666666666666,,,0.0,,,0.0,,,0.0,45.0,9.0,1.35,,,0.0,,,0,,,0.0,,,0.0,,,0,1.4666666666666666,38372
HY19-039-12,Spacer block,A,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,30.0,220.0,150.0,1.0,0.0,0.0759,6.1479,55.3311,,15.0,,0.0,0.0882,Ан.Окс.тв.чёрный 50мкм.,17.64,5.0,10.0,0.4166666666666667,,,0.0,180.0,70.0,5.333333333333333,,,0.0,,,0.0,,,0.0,,,0,10.0,15.0,0.6666666666666666,,,0.0,,,0,6.416666666666667,38372
HY13-276-010,Upper arm sideplate assembly,B,4,8,RC3,,SBHY13-276-008,деталь из пенопласта не выполняем,6082T6,,,2.7,9.0,,8.0,750.0,150.0,1.0,0.0,1.035,22.355999999999998,201.204,,30.0,,0.0,0.2394,Ан.Окс.тв.красный,47.88,5.0,20.0,2.75,,,0.0,180.0,45.0,9.0,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.75,,,0.0,,,0,12.5,38372
HY13-276-014,ELBOW,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,150.0,280.0,150.0,1.0,0.0,0.0482999999999999,19.5615,176.0535,,130.0,,0.0,0.213,Ан.Окс.тв.чёрный 50мкм.,10.65,15.0,30.0,0.75,,,0.0,480.0,250.0,12.166666666666666,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,13.033333333333331,38372
HY13-276-017,SLEW PLATE RH,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,15.0,250.0,200.0,1.0,0.0,0.0574999999999999,2.32875,20.95875,,25.0,,0.0,0.1135,Ан.Окс.тв.чёрный 50мкм.,5.675,10.0,10.0,0.3333333333333333,,,0.0,120.0,60.0,3.0,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,3.45,38372
HY13-276-018,SLEW PLATE LH,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,15.0,250.0,200.0,1.0,0.0,0.0574999999999999,2.32875,20.95875,,25.0,,0.0,0.1135,Ан.Окс.тв.чёрный 50мкм.,5.675,10.0,10.0,0.3333333333333333,,,0.0,120.0,60.0,3.0,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,3.45,38372
HY13-276-019,SHOULDER PLATE UPPER,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,15.0,400.0,130.0,1.0,0.0,0.0597999999999999,2.4219,21.7971,,35.0,,0.0,0.1199,Ан.Окс.тв.чёрный 50мкм.,5.995,10.0,10.0,0.3333333333333333,,,0.0,150.0,75.0,3.75,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,4.2,38372
HY13-276-020,SHOULDER PLATE LOWER,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,15.0,400.0,130.0,1.0,0.0,0.0597999999999999,2.4219,21.7971,,35.0,,0.0,0.1199,Ан.Окс.тв.чёрный 50мкм.,5.995,10.0,10.0,0.3333333333333333,,,0.0,150.0,75.0,3.75,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,4.2,38372
HY13-276-021,SLEW BLOCK,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,100.0,,140.0,,1.0,0.161,0.0,3.412395000000001,30.711555000000008,,0.0,,0.0,0.05966,Ан.Окс.тв.чёрный 50мкм.,2.983,5.0,5.0,0.1666666666666666,,,0.0,120.0,40.0,2.6666666666666665,,,0.0,90.0,30.0,2.0,,,0.0,,,0,5.0,8.0,0.2166666666666666,,,0.0,,,0,5.05,38372
HY13-276-026,SPACER  ,B,1,2,RC3,,,,6082T6,,,2.7,9.0,25.0,,115.0,,1.0,0.13225,0.0,0.17518992187500004,1.5767092968750005,,0.0,,0.0,0.01000875,Ан.Окс.тв.чёрный 50мкм.,0.5004375,5.0,0.5,0.0916666666666666,,,0.0,,,0.0,,,0.0,60.0,8.0,1.1333333333333333,,,0.0,,,0,,,0.0,,,0.0,,,0,1.225,38372
HY13-276-027,SPACER,C,1,2,RC3,,,,6082T6,,,2.7,9.0,20.0,,141.0,,1.0,0.16215,0.0,0.13747077000000002,1.23723693,,0.0,,0.0,0.0094828,Ан.Окс.тв.чёрный 50мкм.,0.47414000000000006,5.0,0.5,0.0916666666666666,,,0.0,,,0.0,,,0.0,30.0,8.0,0.6333333333333333,,,0.0,,,0,,,0.0,,,0.0,,,0,0.725,38372
HY13-276-029,SLEW BRACKET,C,1,2,RC3,,SBHY13-276-008,,6082T6,,,2.7,9.0,,30.0,130.0,60.0,1.0,0.0,0.00897,0.7265700000000002,6.539130000000002,,0.0,,0.0,0.027,Ан.Окс.тв.чёрный 50мкм.,1.35,5.0,2.0,0.1166666666666666,,,0.0,90.0,20.0,1.8333333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,1.0,0.1,,,0.0,,,0,2.05,38372
HY13-276-031,SUPPORT BLOCK PIVOT PIN,C,1,2,RC3,,SBHY13-276-008, ,6082T6,,,2.7,9.0,70.0,,28.0,,1.0,0.0321999999999999,0.0,0.33441471,3.00973239,,0.0,,0.0,0.0138474,Ан.Окс.тв.чёрный 50мкм.,0.69237,5.0,1.0,0.1,,,0.0,90.0,15.0,1.75,,,0.0,,,0.0,,,0.0,,,0,5.0,4.0,0.15,,,0.0,,,0,2.0,38372
HY13-276-611,ACTUATOR HOUSING,C,1,2,RC3,,SBHY13-276-001,,6082T6,,,2.7,9.0,90.0,,270.0,,1.0,0.621,0.0,10.661296950000002,95.95167255000004,,,,0.0,0.089019,Ан.Окс.тв.чёрный 50мкм.,4.45095,5.0,5.0,0.25,,,0.0,45.0,6.0,0.95,,,0.0,240.0,110.0,7.666666666666667,,,0.0,,,0,5.0,1.0,0.1166666666666666,,,0.0,,,0,8.983333333333333,38372
HY13-082-75,SUPPORT PINCES,C1,1,1,,1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,8.0,,60.0,130.0,120.0,1.0,0.0,0.06318,10.235160000000002,81.88128000000002,,30.0,,0.0,0.0612,Ан.Окс.ч.,3.06,5.0,5.0,0.3333333333333333,,,0.0,200.0,70.0,6.833333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,3.0,0.2333333333333333,,,0.0,,,0,7.4,38412
HY13-082-83,MORS 2 PINCES,C,2,2,,1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,9.0,,60.0,110.0,64.0,1.0,0.0,0.028512,4.618944000000001,41.570496000000006,,,,0.0,0.03496,Ан.Окс.тв.ч.50мкм,1.748,5.0,2.0,0.1833333333333333,,,0.0,200.0,45.0,5.583333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.3333333333333333,,,0.0,,,0,6.1,38412
HY13-082-93,MORS 1 PINCES,C,2,2,,1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,9.0,,45.0,110.0,60.0,1.0,0.0,0.02673,3.2476949999999998,29.229255,,,,0.0,0.0285,Ан.Окс.ч.,1.425,5.0,2.0,0.1833333333333333,,,0.0,200.0,45.0,5.583333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.3333333333333333,,,0.0,,,0,6.1,38412
HY13-215-111,CORPS,B,1,1,,запущен по 9 заказу 1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,8.0,,100.0,230.0,126.0,1.0,0.0,0.117369,31.689630000000008,253.5170400000001,,,покрытие,50.0,0.12916,,0.0,5.0,10.0,0.5833333333333334,,,0.0,360.0,180.0,15.0,,,0.0,,,0.0,,,0.0,,,0,10.0,20.0,1.1666666666666667,,,0.0,,,0,16.75,38412
HY13-215-112,LOGEMENT DE ROULEMENTS,B1,1,1,,1,ø37H7 допускается выполнять после анодирования,,6082Т6,,,2.7,8.0,,60.0,125.0,88.0,1.0,0.0,0.04455,7.2171,57.7368,,,,0.0,0.04756,Ан.Окс.тв.ч.50мкм,2.378,5.0,1.0,0.1333333333333333,,,0.0,200.0,45.0,5.583333333333333,,,0.0,,,0.0,,,0.0,,,0,5.0,6.0,0.3833333333333333,,,0.0,,,0,6.1,38412
HY13-215-114,ARTICULATION COUDE VERIN,C,1,1,,1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,8.0,120.0,,190.0,,1.0,0.6555,0.0,20.0063844,160.0510752,,,,0.0,0.0942,Ан.Окс.тв.ч.50мкм,4.71,5.0,10.0,0.5833333333333334,480.0,110.0,13.5,,110.0,5.5,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.3333333333333333,,,0.0,,,0,19.916666666666668,38412
HY13-215-212,PLAQUE SLEW DROITE,C,1,1,,1,изменилось место монтажа для гальваники,ошибка на чертеже,6082Т6,,,2.7,9.0,,15.0,185.0,140.0,1.0,0.0,0.104895,4.248247500000001,38.2342275,,,,0.0,0.06155,Ан.Окс.тв.ч.50мкм,3.0775,10.0,5.0,0.4166666666666667,,,0.0,150.0,27.0,3.85,,,0.0,,,0.0,,,0.0,,,0,5.0,3.0,0.2333333333333333,,,0.0,,,0,4.5,38412
HY13-215-213,PLAQUE SLEW GAUCHE,C,1,1,,запущен по 9 заказу 1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,9.0,,15.0,185.0,140.0,1.0,0.0,0.104895,4.248247500000001,38.2342275,,,,0.0,0.06155,Ан.Окс.тв.ч.50мкм,3.0775,10.0,5.0,0.4166666666666667,,,0.0,150.0,27.0,3.85,,,0.0,,,0.0,,,0.0,,,0,5.0,3.0,0.2333333333333333,,,0.0,,,0,4.5,38412
HY13-215-221,SUPPORT SLEW,C,1,1,,1,изменилось место монтажа для гальваники,,6082Т6,,,2.7,9.0,,35.0,95.0,60.0,1.0,0.0,0.023085,2.1815325000000003,19.6337925,,0.0,,0.0,0.02225,Ан.Окс.тв.ч.50мкм,1.1125,5.0,2.0,0.1833333333333333,,,0.0,120.0,20.0,3.0,,,0.0,,,0.0,,,0.0,,,0,5.0,1.0,0.1333333333333333,,,0.0,,,0,3.316666666666667,38412
HY13-215-311,LOGEMENT DE PIGNONS,B,1,1,,запущен по 9 заказу 1,без изменений,нет фото,6082Т6,,,2.7,9.0,,60.0,125.0,90.0,1.0,0.0,0.0455625,7.381125000000001,66.430125,,80.0,,0.0,0.0483,Ан.Окс.тв.ч.50мкм,2.415,5.0,5.0,0.3333333333333333,,,0.0,300.0,90.0,9.5,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.3333333333333333,,,0.0,,,0,10.166666666666664,38412
HY13-215-312,LOGEMENT ACTIONNEUR,B1,1,1,,запущен по 9 заказу 1,изменилось место монтажа для гальваники,не указаны отверстия монтажа,6082Т6,,,2.7,9.0,150.0,,200.0,,1.0,0.69,0.0,32.905237500000005,296.14713750000004,,80.0,,0.0,0.129525,Ан.Окс.тв.ч.50мкм,6.47625,5.0,10.0,0.5833333333333334,,,0.0,600.0,250.0,22.5,,,0.0,,,0.0,,,0.0,,,0,5.0,15.0,0.8333333333333334,,,0.0,,,0,23.91666666666667,38412
HY13-215-313,LOGEMENT ROULEMENT,B1,1,1,,1,ужесточение допуска на ø30,,6082Т6,,,2.7,9.0,,20.0,125.0,90.0,1.0,0.0,0.0455625,2.460375,22.143375,,0.0,,0.0,0.0311,Ан.Окс.тв.ч.50мкм,1.555,5.0,1.0,0.1333333333333333,,,0.0,180.0,40.0,5.0,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1833333333333333,,,0.0,,,0,5.316666666666667,38412
HY13-215-412,LOGEMENT MOTEUR,B,1,1,,1,без изменений,,6082Т6,,,2.7,9.0,90.0,,190.0,,1.0,0.6555,0.0,11.253591225000003,101.28232102500004,,0.0,,0.0,0.066411,Ан.Окс.тв.ч.50мкм,3.32055,5.0,5.0,0.3333333333333333,,,0.0,250.0,80.0,8.166666666666666,,,0.0,250.0,80.0,8.166666666666666,,,0.0,,,0,5.0,10.0,0.5833333333333334,,,0.0,,,0,17.25,38412
HY13-215-414,LOGEMENT DE ROULEMENT,B1,1,1,,1,ужесточение допуска на ø30,,6082Т6,,,2.7,9.0,90.0,,55.0,,1.0,0.1897499999999999,0.0,3.2576185124999997,29.3185666125,,0.0,,0.0,0.02826,Ан.Окс.тв.ч.50мкм,1.4130000000000003,5.0,3.0,0.0833333333333333,,,0.0,90.0,15.0,1.5,,,0.0,200.0,25.0,3.333333333333333,,,0.0,,,0,5.0,1.0,0.1333333333333333,,,0.0,,,0,7.199999999999999,38412
HY13-215-511,LOGEMENT MOTEUR ACTIONNEUR SHOULDER BRAS 5E STD,B,1,1,,запущен по 9 заказу 1,без изменений,,6082Т6,,,2.7,9.0,90.0,,240.0,,1.0,0.8279999999999998,0.0,14.215062599999998,127.93556339999998,,0.0,,0.0,0.080541,Ан.Окс.тв.ч.50мкм,4.02705,5.0,5.0,0.3333333333333333,,,0.0,250.0,90.0,8.666666666666666,,,0.0,250.0,90.0,8.666666666666666,,,0.0,,,0,5.0,10.0,0.5833333333333334,,,0.0,,,0,18.25,38412
HY13-215-512,LOGEMENT ACTIONNEUR ACTIONNEUR SHOULDER BRAS 5E STD,B,1,1,,запущен по 9 заказу 1,без изменений,нет фото,6082Т6,,,2.7,9.0,90.0,,245.0,,1.0,0.8452499999999998,0.0,14.511209737500002,130.60088763750002,,0.0,,0.0,0.081954,Ан.Окс.тв.ч.50мкм,4.0977,5.0,5.0,0.3333333333333333,,,0.0,45.0,6.0,1.05,,,0.0,240.0,105.0,9.25,,,0.0,,,0,5.0,1.0,0.1333333333333333,,,0.0,,,0,10.766666666666666,38412
HY19-049-12,Spacer block,B,1,1,,1,изменилось место монтажа для гальваники,,6082T6,,,2.7,9.0,,30.0,220.0,100.0,1.0,0.0,0.0252999999999999,2.0492999999999997,18.4437,,15.0,,,0.0632,Ан.Окс.тв.чёрный 50мкм.,12.64,5.0,10.0,0.25,,,0.0,180.0,40.0,3.6666666666666665,,,0.0,,,0.0,,,0.0,,,0,10.0,15.0,0.4166666666666667,,,0.0,,,0,4.333333333333333,38412
HY13-276-014,ELBOW,D,1,1,RC3,запущен по 9 заказу 1,изменилось место монтажа для гальваники,,6082T6,,,2.7,9.0,,150.0,280.0,150.0,1.0,0.0,0.0482999999999999,19.5615,176.0535,,130.0,,0.0,0.213,Ан.Окс.тв.чёрный 50мкм.,10.65,15.0,30.0,0.75,,,0.0,480.0,250.0,12.166666666666666,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,13.033333333333331,38412
HY13-276-017,SLEW PLATE RH,D,1,1,RC3,запущен по 9 заказу 1,изменилось место монтажа для гальваники,,6082T6,,,2.7,9.0,,15.0,250.0,200.0,1.0,0.0,0.0574999999999999,2.32875,20.95875,,25.0,,0.0,0.1135,Ан.Окс.тв.чёрный 50мкм.,5.675,10.0,10.0,0.3333333333333333,,,0.0,120.0,60.0,3.0,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,3.45,38412
HY13-276-018,SLEW PLATE LH,D,1,1,RC3,запущен по 9 заказу 1,изменилось место монтажа для гальваники,,6082T6,,,2.7,9.0,,15.0,250.0,200.0,1.0,0.0,0.0574999999999999,2.32875,20.95875,,25.0,,0.0,0.1135,Ан.Окс.тв.чёрный 50мкм.,5.675,10.0,10.0,0.3333333333333333,,,0.0,120.0,60.0,3.0,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,3.45,38412
HY13-276-020,SHOULDER PLATE LOWER,D,1,1,RC3,запущен по 9 заказу 1,изменилось место монтажа для гальваники,,6082T6,,,2.7,9.0,,15.0,400.0,130.0,1.0,0.0,0.0597999999999999,2.4219,21.7971,,35.0,,0.0,0.1199,Ан.Окс.тв.чёрный 50мкм.,5.995,10.0,10.0,0.3333333333333333,,,0.0,150.0,75.0,3.75,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,4.2,38412
HY13-276-110,ACTUATOR HOUSING WRIST,C,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,120.0,,190.0,,1.0,0.2184999999999999,0.0,6.6687948,60.0191532,,35.0,,0.0,0.0942,Ан.Окс.тв.чёрный 50мкм.,3.7680000000000002,5.0,10.0,0.25,,,0.0,360.0,225.0,9.75,,,0.0,,,0.0,,,0.0,,,0,10.0,15.0,0.4166666666666667,,,0.0,,,0,10.416666666666666,38412
HY13-276-112,COVER WRIST,C,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,,60.0,105.0,75.0,1.0,0.0,0.00905625,1.4671125,13.2040125,,0.0,,0.0,0.03735,Ан.Окс.тв.чёрный 50мкм.,1.8675000000000002,5.0,5.0,0.1666666666666666,,,0.0,180.0,90.0,4.5,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.1666666666666666,,,0.0,,,0,4.833333333333333,38412
HY13-276-310,ACTUATOR HOUSING SLEW,C,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,140.0,,200.0,,1.0,0.2299999999999999,0.0,9.554706,85.99235399999999,,0.0,,0.0,0.118692,Ан.Окс.тв.чёрный 50мкм.,5.9346000000000005,5.0,10.0,0.25,,,0.0,360.0,250.0,10.166666666666666,,,0.0,,,0.0,,,0.0,,,0,10.0,15.0,0.4166666666666667,,,0.0,,,0,10.833333333333334,38412
HY13-276-311,MOTOR MOUNTING PLATE,C,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,,20.0,125.0,90.0,1.0,0.0,0.0129374999999999,0.6986249999999999,6.287624999999999,,0.0,,0.0,0.0311,Ан.Окс.тв.чёрный 50мкм.,1.555,5.0,1.0,0.1,,,0.0,120.0,40.0,2.6666666666666665,,,0.0,,,0.0,,,0.0,,,0,5.0,2.0,0.1166666666666666,,,0.0,,,0,2.8833333333333333,38412
HY13-276-312,GEAR COVER SLEW,C,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,,60.0,125.0,90.0,1.0,0.0,0.0129374999999999,2.095875,18.862875,,0.0,,0.0,0.0483,Ан.Окс.тв.чёрный 50мкм.,2.415,5.0,5.0,0.1666666666666666,,,0.0,180.0,90.0,4.5,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.1666666666666666,,,0.0,,,0,4.833333333333333,38412
HY13-276-411,MOUNTING PLATE,C,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,,16.0,195.0,160.0,1.0,0.0,0.03588,1.5500160000000003,13.950144000000002,,0.0,,0.0,0.07376,Ан.Окс.тв.ч.50мкм,3.688,10.0,10.0,0.3333333333333333,,,0.0,180.0,90.0,4.5,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.1666666666666666,,,0.0,,,0,5.0,38412
HY13-276-412,GEAR HOUSING,D,1,1,RC3,1,без изменений,,6082T6,,,2.7,9.0,200.0,,90.0,,1.0,0.1034999999999999,0.0,8.77473,78.97257,,0.0,,0.0,0.11932,Ан.Окс.тв.ч.50мкм,5.966,10.0,15.0,0.4166666666666667,,,0.0,360.0,180.0,9.0,,,0.0,,,0.0,,,0.0,,,0,5.0,5.0,0.1666666666666666,,,0.0,,,0,9.583333333333334,38412
HY13-276-416,ACCESS INSERT,C,2,2,RC3,1,без изменений,,6082T6,,,2.7,9.0,50.0,,35.0,,1.0,0.0805,0.0,0.4265493750000001,3.838944375000001,,0.0,,0.0,0.00942,Ан.Окс.тв.ч.50мкм,0.471,5.0,1.0,0.1166666666666666,,,0.0,90.0,10.0,1.8333333333333333,,,0.0,90.0,10.0,1.8333333333333333,,,0.0,,,0,5.0,0.5,0.1,,,0.0,,,0,3.883333333333333,38412
HY13-276-513,SEAL PLATE,C1,1,1,RC3,1,изменилось место монтажа для гальваники,,6082T6,,,2.7,9.0,70.0,,15.0,,1.0,0.01725,0.0,0.17915073750000002,1.6123566375000002,,0.0,,0.0,0.01099,Ан.Окс.тв.чёрный 50мкм.,0.5495,5.0,1.0,0.1,,,0.0,,,0.0,,,0.0,90.0,10.0,1.6666666666666667,30.0,4.0,0.5666666666666667,,,0,5.0,0.5,0.0916666666666666,,,0.0,,,0,2.425,38412
