обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1,year
БЛ8934942,Гайка,1,10.0,10.0,С1,без покрытия,45,,,7.86,1.5,22.0,,9.0,,1.0,0.1034999999999999,0.0,0.3090849894,0.4636274841,,0,,0,,0.0,0.0013816,,0.0,5.0,0.1,0.1,,,0.0,60.0,2.0,1.333333333333333,,,0.0,60.0,1.5,1.25,,,0.0,,,0.0,5.0,0.25,0.125,,,0.0,,,0.0,2.808333333333334,38641,8934942,2020
БЛ8935252,Гайка,2,110.0,110.0,С1,без покрытия,30ХГСА,,,7.8,5.0,10.0,,9.0,,1.0,1.1385,0.0,0.6971035500000001,3.485517750000001,,0,,0,27..32,0.006337305,0.0004396,,0.0,5.0,0.1,0.2666666666666666,,,0.0,,,0.0,,,0.0,75.0,2.0,4.916666666666667,,,0.0,,,0.0,5.0,1.0,1.916666666666667,,,0.0,,,0.0,7.1,38641,8935252,2020
БЛ9036181,Кронштейн,1,30.0,30.0,С1,без покрытия,Д16Т,,,2.78,7.0,,20.0,65.0,30.0,1.0,0.0,0.067275,3.74049,26.18343,,0,,0,,0.0,0.0077,,0.0,5.0,0.25,0.2083333333333333,,,0.0,120.0,10.0,7.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.2083333333333333,,,0.0,,,0.0,7.416666666666666,38641,9036181,2020
БЛ9067038-01,Стойка,1,30.0,30.0,С1,без покрытия,шестигранник,,,,20.0,5.5,,37.0,,1.0,1.2765,0.0,0.262959,5.25918,,0,,0,,0.0,0.0006864824999999999,,0.0,5.0,0.1,0.1333333333333333,,,0.0,,,0.0,,,0.0,60.0,3.0,2.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.633333333333333,38641,9067038-01,2020
БЛ9067039,Стойка,1,30.0,30.0,С1,без покрытия,шестигранник,,,,20.0,5.5,,25.0,,1.0,0.8624999999999999,0.0,0.1776749999999999,3.5535,,0,,0,,0.0,0.0004792425,,0.0,5.0,0.1,0.1333333333333333,,,0.0,,,0.0,,,0.0,60.0,2.2,2.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.233333333333333,38641,9067039,2020
БЛ9067173,Стойка,1,10.0,10.0,С1,без покрытия,ЛС59-1,,,8.5,9.0,6.0,,40.0,,1.0,0.4599999999999999,0.0,0.1104966,0.9944694,,0,,0,,0.0,0.00081012,,0.0,5.0,0.1,0.1,,,0.0,,,0.0,,,0.0,60.0,2.2,1.366666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.466666666666667,38641,9067173,2020
БЛ9067199,Стойка,1,40.0,40.0,С1,без покрытия,шестигранник,,,,20.0,7.0,,37.0,,1.0,1.702,0.0,0.566766,11.33532,,0,,0,,0.0,0.00089019,,0.0,5.0,0.1,0.15,,,0.0,,,0.0,,,0.0,60.0,2.5,2.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.816666666666666,38641,9067199,2020
БЛ9123773,Втулка,7,10.0,10.0,С1,без покрытия,40Х,,,7.86,1.5,60.0,,75.0,,1.0,0.8624999999999999,0.0,19.1581605,28.73724075,,0,,0,27..32,1.91581605,0.019782,,0.0,5.0,0.5,0.1666666666666666,,,0.0,120.0,10.0,3.666666666666667,,,0.0,120.0,15.0,4.5,,,0.0,,,0.0,5.0,4.0,0.75,,,0.0,,,0.0,9.083333333333334,38641,9123773,2020
БЛ9144732-03,Кольцо,4,10.0,10.0,С1,без покрытия,45,,,7.86,1.5,70.0,,8.0,,1.0,0.092,0.0,2.78148108,4.17222162,,0,,0,,0.0,0.0094514,,0.0,5.0,0.25,0.125,,,0.0,30.0,1.0,0.6666666666666666,,,0.0,60.0,3.0,1.5,,,0.0,,,0.0,5.0,0.1,0.1,,,0.0,,,0.0,2.391666666666667,38641,9144732-03,2020
БЛ9147117,Кольцо,1,10.0,10.0,С1,без покрытия,Д16Т,,,2.78,7.0,45.0,,10.0,,1.0,0.1149999999999999,0.0,0.5082031124999999,3.5574217875,,0,,0,,0.0,0.00459225,,0.0,5.0,0.1,0.1,,,0.0,30.0,1.0,0.6666666666666666,,,0.0,60.0,2.0,1.333333333333333,,,0.0,,,0.0,5.0,0.15,0.1083333333333333,,,0.0,,,0.0,2.208333333333333,38641,9147117,2020
БЛ9313172,Колпачок,1,20.0,20.0,С1,без покрытия,Д16Т,,,2.78,7.0,75.0,,50.0,,1.0,1.15,0.0,14.116753125,98.817271875,,0,,0,,0.0,0.02060625,,0.0,5.0,1.0,0.4166666666666667,,,0.0,,,0.0,,,0.0,150.0,8.0,5.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.583333333333334,38641,9313172,2020
БЛ9438067,Гайка,1,10.0,10.0,С1,без покрытия,45,,,7.86,1.5,10.0,,9.0,,1.0,0.1034999999999999,0.0,0.063860535,0.0957908025,,0,,0,,0.0,0.0004396,,0.0,5.0,0.05,0.0916666666666666,,,0.0,30.0,1.0,0.6666666666666666,,,0.0,45.0,1.5,1.0,,,0.0,,,0.0,5.0,0.15,0.1083333333333333,,,0.0,,,0.0,1.866666666666666,38641,9438067,2020
РА10.120.001,Втулка,4,10.0,10.0,С1,,Сталь 12Х18Н10Т,LOCMAT01015,J 12X18H10T D016,7.8,8.0,16.0,,60.0,,1.0,0.69,0.0,1.08156672,8.65253376,,0,,0.0,,0.0,0.00341632,хим.пас.,0.170816,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,120.0,7.0,3.166666666666667,120.0,10.0,3.666666666666667,,,0.0,3.0,2.0,5.0,,,0.0,,,0.0,7.466666666666666,38647,10.120.001,2020
РА10.120.002,Муфта,1,10.0,10.0,С1,,Д16,LOCMAT02178,J D16 D028,2.8,6.0,30.0,,20.0,,1.0,0.2299999999999999,0.0,0.4549859999999999,2.729916,,0,,0.0,,0.0,0.003297,Ан.окс,0.16485,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,180.0,15.0,5.5,180.0,20.0,6.333333333333333,,,0.0,3.0,4.0,7.0,,,0.0,,,0.0,12.8,38647,10.120.002,2020
РА10.120.003,Кулачок,0,10.0,10.0,С1,,Сталь 45,LOCMAT03159,J St45 D038,7.8,2.0,40.0,,20.0,,1.0,0.2299999999999999,0.0,2.253264,4.506528,,0,,0.0,,0.0,0.005024,Ц6б,0.2512,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,120.0,12.0,4.0,180.0,60.0,13.0,,,0.0,3.0,2.0,5.0,,,0.0,,,0.0,17.63333333333333,38647,10.120.003,2020
РА10.120.004,Колесо зубчатое,1,10.0,10.0,С1,,БрАЖ9-4,LOCMAT04166,J BRAG9-4 D045,8.8,14.0,50.0,,5.0,,1.0,0.0574999999999999,0.0,0.993025,13.90235,,0,,0.0,,0.0,0.00471,хим.пас.,0.2355,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,90.0,10.0,3.166666666666667,120.0,15.0,4.5,,,0.0,3.0,6.0,9.0,,,0.0,120.0,20.0,5.333333333333333,14.3,38647,10.120.004,2020
РА10.120.005,Ось,1,10.0,10.0,С1,,12Х18Н10Т,LOCMAT01276,J 12X18H10T D028,7.8,6.0,30.0,,65.0,,1.0,0.7474999999999998,0.0,4.119248249999999,24.7154895,,0,,0.0,,0.0,0.007536,хим.пас.,0.3768,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,120.0,15.0,4.5,120.0,8.0,3.333333333333333,,,0.0,3.0,2.0,5.0,,,0.0,,,0.0,8.466666666666665,38647,10.120.005,2020
РА10.120.006,Кронштейн,5,10.0,10.0,С1,,Д16,LOCMAT02519,P D16 EP030,2.8,6.0,,30.0,75.0,50.0,1.0,0.0,0.043125,3.6225,21.735,,0,,0.0,,0.0,0.015,ан.окс.нв,0.75,10.0,3.0,13.0,,,0.0,240.0,120.0,24.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,10.0,13.0,,,0.0,,,0.0,26.38333333333334,38647,10.120.006,2020
РА10.120.008,Упор,2,10.0,10.0,С1,,12Х18Н10Т,LOCMAT01500,P 12X18H10T EP002,7.8,6.0,,2.0,35.0,11.0,1.0,0.0,0.0044275,0.069069,0.414414,,0,,0.0,,0.0,0.000954,хим.пас.,0.0477,10.0,1.0,11.0,,,0.0,90.0,6.0,2.5,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,3.05,38647,10.120.008,2020
РА10.120.009М,Турель,2,10.0,10.0,С1,,12Х18Н10Т,LOCMAT01014,J 12X18H10T D070,7.8,6.0,70.0,,40.0,,1.0,0.4599999999999999,0.0,13.801242,82.80745199999998,,0,,0.0,,0.0,0.016485,хим.пас.,0.8242499999999999,10.0,3.0,13.0,,,0.0,,,0.0,,,0.0,180.0,40.0,9.666666666666666,240.0,180.0,34.0,,,0.0,3.0,15.0,18.0,,,0.0,,,0.0,46.88333333333333,38647,10.120.009,2020
РА10.120.010,Заглушка,2,10.0,10.0,С1,,12Х18Н10Т,LOCMAT01013,J 12X18H10T D035,7.8,6.0,35.0,,16.0,,1.0,0.184,0.0,1.3801242,8.2807452,,0,,0.0,,0.0,0.0036816500000000003,хим.пас.,0.1840825,10.0,1.0,11.0,,,0.0,,,0.0,,,0.0,90.0,15.0,4.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.333333333333334,38647,10.120.010,2020
РА10.120.015,Пружина,0,10.0,10.0,С1,,"Проволока Б-2-0,8",LOCMAT03404,"J проволока Б-2-0,8 ГОСТ9389-75",7.8,3.0,0.8,,1000.0,,1.0,11.5,0.0,0.04506528,0.13519584,,0,изготовление по подряду на Витке до слесарн операции,3.0,"В случае собственного изготовления т/о- отпуск 200-250С, 20 мин",0.013519584,0.002513004800000001,Ц6б,0.12565024,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,1.0,11.0,,,0.0,,,0.0,0.3333333333333333,38647,10.120.015,2020
РА10.120.016,Фланец,1,10.0,10.0,С1,,Д16 АТ,LOCMAT02665,"P D16AT EP002,5",2.8,6.0,,2.5,50.0,50.0,1.0,0.0,0.0287499999999999,0.2012499999999999,1.2075,,0,,0.0,,0.0,0.0055,Ан.окс,0.2749999999999999,10.0,1.0,11.0,,,0.0,90.0,10.0,3.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.0,4.0,,,0.0,,,0.0,3.716666666666667,38647,10.120.016,2020
РА10.120.018,Основание,3,10.0,10.0,С1,,Д16 АТ,LOCMAT02598,P D16T EP014,2.8,6.0,,14.0,100.0,65.0,1.0,0.0,0.07475,2.9302,17.5812,,0,,0.0,,0.0,0.01762,Ан.окс,0.881,10.0,2.0,12.0,,,0.0,200.0,70.0,15.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,15.0,30.0,,,0.0,,,0.0,18.25,38647,10.120.018,2020
РА10.120.019,Опора,3,10.0,10.0,С1,,Д16,LOCMAT02522,P D16 EP035,2.8,6.0,,35.0,50.0,43.0,1.0,0.0,0.0247249999999999,2.423049999999999,14.5383,,0,,0.0,,0.0,0.01081,Ан.окс,0.5405,10.0,2.0,12.0,,,0.0,180.0,30.0,8.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,2.0,12.0,,,0.0,,,0.0,9.0,38647,10.120.019,2020
РА10.120.021,Червяк,0,10.0,10.0,С1,,Сталь 45,LOCMAT03059,J St45 D014,7.8,2.0,15.0,,50.0,,1.0,0.575,0.0,0.7921631250000001,1.58432625,,0,,5.0,HRC 32…36,0.2376489375,0.00270825,хим окс,0.5,10.0,0.5,10.5,,,0.0,,,0.0,,,0.0,200.0,30.0,8.333333333333334,60.0,6.0,2.0,,,0.0,10.0,2.0,12.0,,,0.0,,,0.0,11.08333333333333,38647,10.120.021,2020
РА10.120.029,Винт,0,10.0,10.0,С1,,винт М5,"Винт В2 М5х12,58016 ГОСТ 17475-80",,,,,,,,1.0,0.0,0.0,0.0,15.0,,0,,0.0,,0.0,0.0,Ц6б,0.0,2.0,0.15,2.15,,,0.0,,,0.0,,,0.0,30.0,2.0,0.8333333333333334,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.8916666666666666,38647,10.120.029,2020
РА10.120.033,Ось,0,10.0,10.0,С1,,12Х18Н10Т,,,7.92,20.0,5.0,,60.0,,1.0,0.69,0.0,0.1072467,2.144934,,0,,0.0,,0.0,0.0009812500000000001,,0.0,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,45.0,4.0,1.416666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.516666666666667,38647,10.120.033,2020
РА10.120.036,Втулка,0,10.0,10.0,С1,,ЛС59-1,,,8.5,9.0,15.0,,15.0,,1.0,0.1725,0.0,0.25897640625,2.33078765625,,0,покрытие,0.5,,0.0,0.00105975,,0.0,5.0,0.1,0.1,,,0.0,,,0.0,,,0.0,120.0,5.0,2.833333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.933333333333334,38647,10.120.036,2020
СДТ1.040.304,Втулка,0,6.0,6.0,С1,,12Х18Н9Т,,,7.92,6.0,10.0,,12.0,,1.0,0.0828,0.0,0.051478416,0.308870496,,0,,0.0,,0.0,0.0005338000000000001,,0.0,5.0,0.25,0.1083333333333333,,,0.0,,,0.0,,,0.0,60.0,4.0,1.4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.508333333333333,38647,1.040.304,2020
РА19.219.003,Планка,0,3.0,3.0,С1,,сталь 20,,,7.86,1.5,,15.0,60.0,35.0,1.0,0.0,0.0072449999999999,0.8541854999999999,1.28127825,,0,,0.0,,0.0,0.00705,Ц9.хр.,0.3525,5.0,5.0,0.3333333333333333,,,0.0,150.0,26.0,3.8,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,0.1333333333333333,,,0.0,,,0.0,4.266666666666667,38647,19.219.003,2020
РА4.105.020,Ловитель,0,8.0,8.0,С1,,сталь 20,,,7.86,1.5,8.0,,60.0,,1.0,0.552,0.0,0.2179772928,0.3269659392,,0,покрытие,3.0,,0.0,0.00160768,,0.0,5.0,0.15,0.1033333333333333,,,0.0,20.0,1.5,0.5333333333333333,,,0.0,45.0,3.0,1.15,,,0.0,,,0.0,5.0,0.25,0.1166666666666666,,,0.0,,,0.0,1.903333333333333,38647,4.105.020,2020
РА4.105.021,Брусок,0,4.0,4.0,С1,,12Х18Н10Т,LOCMAT01013,J 12X18H10T D035,7.92,6.0,16.0,,80.0,,1.0,0.368,0.0,0.5857099776,3.5142598656,,0,,0.0,,0.0,0.00442112,,0.0,5.0,2.0,0.2166666666666666,,,0.0,60.0,15.0,2.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.1,,,0.0,,,0.0,2.316666666666667,38647,4.105.021,2020
РА4.105.022,Основание,0,4.0,4.0,С1,,Д16,,,2.78,9.0,80.0,,20.0,,1.0,0.092,0.0,1.28493824,11.56444416,,0,,0.0,,0.0,0.015072000000000002,Ан.Окс.нв,0.7536,5.0,0.5,0.1166666666666666,,,0.0,45.0,10.0,1.416666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,0.2166666666666666,,,0.0,,,0.0,1.75,38647,4.105.022,2020
РА4.105.026,Подставка,0,4.0,4.0,С1,,Д16,,,2.78,9.0,,20.0,75.0,35.0,1.0,0.0,0.0120749999999999,0.6713699999999999,6.042329999999999,,0,,0.0,,0.0,0.00965,Ан.Окс.нв,0.4825,5.0,1.0,0.15,,,0.0,180.0,30.0,5.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,3.0,0.2833333333333333,,,0.0,,,0.0,5.433333333333334,38647,4.105.026,2020
38648_001,Корпус,0,1.0,1.0,С1,без покраски,АМг6,,,2.7,6.0,,80.0,120.0,115.0,1.0,0.0,0.01587,3.42792,20.56752,,0,,0,,0.0,0.0652,Ан.Окс.нхр.,3.26,10.0,10.0,0.3333333333333333,600.0,150.0,12.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,45.0,1.0,,,0.0,,,0.0,13.83333333333333,38648,38648_001,2020
38648_002,Крышка,0,1.0,1.0,С1,без покраски,АМг6,,,2.7,6.0,,6.0,120.0,115.0,1.0,0.0,0.01587,0.257094,1.542564,,0,,0,,0.0,0.03042,Ан.Окс.нхр.,1.521,5.0,2.0,0.1166666666666666,,,0.0,180.0,19.0,3.316666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.0916666666666666,,,0.0,,,0.0,3.525,38648,38648_002,2020
38648_003,Панель,0,1.0,1.0,С1,без покраски,АМг6,,,2.7,6.0,,8.0,115.0,80.0,1.0,0.0,0.01058,0.228528,1.371168,,0,,0,,0.0,0.02152,Ан.Окс.нхр.,1.076,5.0,3.0,0.1333333333333333,,,0.0,200.0,40.0,4.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,10.0,0.3333333333333333,,,0.0,,,0.0,4.466666666666667,38648,38648_003,2020
38648_004,Кронштейн,0,1.0,1.0,С1,,Д16,,,2.7,7.0,,70.0,190.0,150.0,1.0,0.0,0.032775,6.194475,43.361325,,0,,0,,0.0,0.1046,,0.0,10.0,10.0,0.3333333333333333,,,0.0,480.0,175.0,10.91666666666667,,,0.0,,,0.0,,,0.0,,,0.0,10.0,20.0,0.5,,,0.0,,,0.0,11.75,38648,38648_004,2020
38648_005,Муфта,0,1.0,1.0,С1,,12Х18Н10Т,,,7.92,6.0,12.0,,14.0,,1.0,0.0160999999999999,0.0,0.0144139564799999,0.08648373888,,0,,0,,0.0,0.0007536,Хим.пас,0.03768,5.0,0.1,0.0849999999999999,,,0.0,20.0,1.5,0.3583333333333333,,,0.0,20.0,5.0,0.4166666666666667,,,0.0,,,0.0,5.0,0.25,0.0875,,,0.0,,,0.0,0.9475,38648,38648_005,2020
38648_006,Втулка,0,4.0,4.0,С1,,12Х18Н10Т,,,7.92,6.0,12.0,,14.0,,1.0,0.0643999999999999,0.0,0.0576558259199999,0.34593495552,,0,,0,,0.0,0.0007536,Хим.пас,0.03768,5.0,0.1,0.09,,,0.0,20.0,1.5,0.4333333333333333,,,0.0,20.0,5.0,0.6666666666666666,,,0.0,,,0.0,5.0,0.25,0.1,,,0.0,,,0.0,1.29,38648,38648_006,2020
D102179,Крышка подшипника D-END внешняя,AB,16.0,16.0,С1,ПЕСА.711645.003,Ст3,,,7.85,1.2,,20.0,215.0,215.0,1.0,0.0,0.8505399999999999,133.53478,160.2417359999999,,7770,"резка (ф215, Ф90)",12,,0.0,0.10965,,0.0,,,0.0,240.0,24.0,264.0,,,0.0,,,0.0,650.0,70.0,720.0,,,0.0,,,0.0,5.0,5.0,10.0,,,0.0,,,0.0,41.31666666666667,38654,102179,2020
D101529,Крышка подшипника  D-END,BC,16.0,16.0,С1,ПЕСА.711645.002,09 Г2С,,,7.85,1.5,,25.0,185.0,185.0,1.0,0.0,0.62974,123.586475,185.3797125,,,"резка (ф185,ф70)",8,,0.0,0.08695,,0.0,,,0.0,240.0,20.0,9.333333333333334,,,0.0,,,0.0,360.0,60.0,22.0,,,0.0,,,0.0,5.0,6.0,1.683333333333333,,,0.0,,,0.0,33.01666666666667,38655,101529,2020
D102167,Мех. Обработка крышки подшипника AS,AK,12.0,12.0,С1,,09Г2С,,,7.8,2.7,,40.0,370.0,370.0,1.0,0.0,1.88922,589.4366399999999,1591.478928,,400.0,гидроабразивная резка (ф370 ф140) + карбонитрирование,80,,0.0,0.333,,0.0,,,0.0,950.0,220.0,59.83333333333334,,,0.0,,,0.0,180.0,75.0,18.0,,,0.0,,,0.0,10.0,30.0,6.166666666666667,,,0.0,,,0.0,84.0,38655,102167,2020
D101530,Крышка подшипника  BS,BC,16.0,16.0,С1,ПЕСА.711362.001,09 Г2С,,,7.85,1.5,,16.0,145.0,145.0,1.0,0.0,0.3868599999999999,48.58961599999999,72.88442399999998,,4310.0,"резка (ф145, Ф35)",8,,0.0,0.05133,,0.0,,,0.0,180.0,14.0,6.733333333333333,,,0.0,,,0.0,240.0,25.0,10.66666666666667,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,18.01666666666667,38655,101530,2020
D102160,Мех. Обработка крышки подшипника BS,AP,16.0,16.0,С1,,09Г2С,,,7.85,1.5,250.0,,80.0,,1.0,1.472,0.0,566.927,850.3905,,1000.0,,0,,0.0,0.160925,,0.0,30.0,40.0,11.16666666666667,360.0,40.0,16.66666666666667,,,0.0,,,0.0,360.0,120.0,38.0,,,0.0,,,0.0,5.0,2.0,0.6166666666666667,,,0.0,,,0.0,66.45,38655,102160,2020
D102166,Lagerring AS-FZ,AG,16.0,16.0,С1,,17Г1С(09Г2С),,,7.8,0.95,,50.0,260.0,260.0,1.0,0.0,1.24384,485.0976,460.84272,,0.0,плазма + карбонитрирование,125,,0.0,0.1872,,0.0,,,0.0,800.0,175.0,975.0,,,0.0,,,0.0,480.0,144.4,624.4,,,0.0,,,0.0,5.0,15.0,20.0,,,0.0,,,0.0,110.59,38655,102166,2020
A5E00279717,Шайба нажимная,0,16.0,16.0,С1,ПЕСА.301544.005,09 Г2С,,,7.85,1.5,,25.0,290.0,290.0,1.0,0.0,1.54744,303.6850999999999,455.5276499999999,,,"резка (ф290, ф95, 12 отв.Ф25)",28,,0.0,0.1972,,0.0,,,0.0,240.0,60.0,300.0,,,0.0,,,0.0,360.0,50.0,410.0,,,0.0,,,0.0,5.0,2.0,7.0,,,0.0,,,0.0,39.95,38655,500279717,2020
D170060,Гнездо заземления М12,AD,100.0,100.0,С1,ПЕСА.685549.001,08Х18Н10Т,,,7.9,6.0,32.0,,30.0,,1.0,3.15,0.0,20.0035584,120.0213504,,,,,,0.0,0.00462208,,0.0,5.0,0.5,5.5,,,0.0,,,0.0,,,0.0,120.0,6.0,126.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,12.91666666666667,38656,170060,2020
D102167,Мех. Обработка крышки подшипника AS,AK,12.0,12.0,С1,,09Г2С,,,7.8,2.7,,40.0,370.0,370.0,1.0,0.0,1.88922,589.4366399999999,1591.478928,,400,гидроабразивная резка (ф370 ф140) + карбонитрирование,80,,0.0,0.333,,0.0,,,0.0,950.0,220.0,59.83333333333334,,,0.0,,,0.0,180.0,75.0,18.0,,,0.0,,,0.0,10.0,30.0,6.166666666666667,,,0.0,,,0.0,84.0,38657,102167,2020
D102173,Ring AS-FZ,AC,91.0,91.0,С1,,09 Г2С,,,7.8,0.95,,20.0,225.0,225.0,1.0,0.0,5.29790625,826.4733749999999,785.1497062499999,,0,"плазменная резка (ф225, Ф110)",5,,0.0,0.11925,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,18.0,198.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.3,38661,102173,2020
D102172,Мех. Обработка кольца дистанционного AS,AC,16.0,16.0,С1,,09 Г2С,,,7.8,0.8,,14.0,155.0,155.0,1.0,0.0,0.4420599999999999,48.272952,38.6183616,,0,"плазменная резка (ф165, Ф80)",4,,0.0,0.05673,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,14.0,194.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,6.733333333333333,38661,102172,2020
D102166,Lagerring AS-FZ,AG,17.0,17.0,С1,,17Г1С(09Г2С),,,7.8,0.95,,50.0,260.0,260.0,1.0,0.0,1.32158,515.4161999999999,489.6453899999999,,0,плазма + карбонитрирование,125,,0.0,0.1872,,0.0,,,0.0,800.0,175.0,975.0,,,0.0,,,0.0,480.0,144.4,624.4,,,0.0,,,0.0,5.0,15.0,20.0,,,0.0,,,0.0,116.1633333333333,38661,102166,2020
D102167,Мех. Обработка крышки подшипника AS,AK,44.0,44.0,С1,,09Г2С,,,7.8,2.7,,40.0,370.0,370.0,1.0,0.0,1.88922,589.4366399999999,1591.478928,,400,гидроабразивная резка (ф370 ф140) + карбонитрирование,80,,0.0,0.333,,0.0,,,0.0,950.0,220.0,59.83333333333334,,,0.0,,,0.0,180.0,75.0,18.0,,,0.0,,,0.0,10.0,30.0,6.166666666666667,,,0.0,,,0.0,84.0,38661,102167,2020
D102160,Мех. Обработка крышки подшипника BS,AP,61.0,61.0,С1,,09Г2С,,,7.85,1.5,250.0,,80.0,,1.0,1.472,0.0,566.927,850.3905,,1000,,0,,0.0,0.160925,,0.0,30.0,40.0,11.16666666666667,360.0,40.0,16.66666666666667,,,0.0,,,0.0,360.0,120.0,38.0,,,0.0,,,0.0,5.0,2.0,0.6166666666666667,,,0.0,,,0.0,66.45,38661,102160,2020
D102155,DISTANZRING  BS-FZ,AD,51.0,51.0,С1,,09 Г2С,,,7.8,0.95,,16.0,190.0,190.0,1.0,0.0,0.66424,82.897152,78.7522944,,0,"плазменная резка (ф190, Ф120)",4,,0.0,0.08436,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,9.0,189.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.4,38661,102155,2020
D102173,Ring AS-FZ,AC,100.0,100.0,С1,,09 Г2С,,,7.8,0.95,,20.0,225.0,225.0,1.0,0.0,5.821875,908.2125,862.801875,,0,"плазменная резка (ф225, Ф110)",5,,0.0,0.11925,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,18.0,198.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,33.0,38662,102173,2020
D102172,Мех. Обработка кольца дистанционного AS,AC,10.0,10.0,С1,,09 Г2С,,,7.8,0.8,,14.0,155.0,155.0,1.0,0.0,0.2762875,30.170595,24.136476,,0,"плазменная резка (ф165, Ф80)",4,,0.0,0.05673,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,180.0,14.0,194.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.333333333333333,38662,102172,2020
D102166,Lagerring AS-FZ,AG,13.0,13.0,С1,,17Г1С(09Г2С),,,7.8,0.95,,50.0,260.0,260.0,1.0,0.0,1.01062,394.1417999999999,374.43471,,0,плазма + карбонитрирование,125,,0.0,0.1872,,0.0,,,0.0,800.0,175.0,975.0,,,0.0,,,0.0,480.0,144.4,624.4,,,0.0,,,0.0,5.0,15.0,20.0,,,0.0,,,0.0,93.87,38662,102166,2020
D102167,Мех. Обработка крышки подшипника AS,AK,42.0,42.0,С1,,09Г2С,,,7.8,2.7,,40.0,370.0,370.0,1.0,0.0,6.612269999999999,2063.02824,5570.176248,,400,гидроабразивная резка (ф370 ф140) + карбонитрирование,80,,0.0,0.333,,0.0,,,0.0,950.0,220.0,169.8333333333333,,,0.0,,,0.0,180.0,75.0,55.5,,,0.0,,,0.0,10.0,30.0,21.16666666666667,,,0.0,,,0.0,246.5,38662,102167,2020
