item,number_cmd,PRODUIT,N°PIECE,IND PROD,REF_BAAN,full_cod1,обозначение,номер_заказа
496296,38503,670-0300,471,A.4,670-0300471,670-0300471,670-0300471,38503
496298,38503,OLD-0004,373,A.3,OLD-0004373,-0004373,OLD-0004373,38503
496303,38503,OLD-9000,468,A.5,OLD-9000468,-9000468,OLD-9000468,38503
497118,38503,670-0312,846,A.2,670-0312846,670-0312846,670-0312846,38503
497119,38503,670-0314,18,A.3,670-0314018,670-0314018,670-0314018,38503
497120,38503,670-0317,803,A.5,670-0317803,670-0317803,670-0317803,38503
497121,38503,670-0317,832,A.7,670-0317832,670-0317832,670-0317832,38503
497122,38503,670-0318,141,A.3,670-0318141,670-0318141,670-0318141,38503
496740,38537,AG.01.01,7,00,AG.01.01.07,.01.01.07,АГ.01.01.07,38537
496741,38537,AG.02.01,1,00,AG.02.01.01,.02.01.01,АГ.02.01.01,38537
496742,38537,AG.02.01,2,00,AG.02.01.02,.02.01.02,АГ.02.01.02,38537
496743,38537,AG.02.01,5,00,AG.02.01.05,.02.01.05,АГ.02.01.05,38537
496744,38537,AG.02.01,7,00,AG.02.01.07,.02.01.07,АГ.02.01.07,38537
496745,38537,AG.02.01M,8,02,AG.02.01.08M,.02.01.08,АГ.02.01.08M,38537
496746,38537,PA1.040,11,01,PA1.040.011,1.040.011,РА1.040.011,38537
496747,38537,PA1.040M,20,00,PA1.040.020M,1.040.020,РА1.040.020M,38537
496748,38537,PA1.040M2,21,00,PA1.040.021M2,1.040.0212,РА1.040.021M2,38537
496749,38537,PA1.040,22,00,PA1.040.022,1.040.022,РА1.040.022,38537
496750,38537,PA1.047,1,00,PA1.047.001,1.047.001,РА1.047.001,38537
496751,38537,PA1.052,401,00,PA1.052.401,1.052.401,РА1.052.401,38537
496752,38537,PA1.052,402,00,PA1.052.402,1.052.402,РА1.052.402,38537
496753,38537,PA1.052,405,00,PA1.052.405,1.052.405,РА1.052.405,38537
496754,38537,PA1.350,201,00,PA1.350.201,1.350.201,РА1.350.201,38537
496755,38537,PA10.100,3,01,PA10.100.003,10.100.003,РА10.100.003,38537
496756,38537,PA10.100,20,00,PA10.100.020,10.100.020,РА10.100.020,38537
496757,38537,PA10.100,21,00,PA10.100.021,10.100.021,РА10.100.021,38537
496758,38537,PA10.100,23,03,PA10.100.023,10.100.023,РА10.100.023,38537
496759,38537,PA10.100,33,00,PA10.100.033,10.100.033,РА10.100.033,38537
496760,38537,PA10.110,1,06,PA10.110.001,10.110.001,РА10.110.001,38537
496761,38537,PA10.110-01,2,03,PA10.110.002-01,10.110.002-01,РА10.110.002-01,38537
496762,38537,PA10.110,3,02,PA10.110.003,10.110.003,РА10.110.003,38537
496763,38537,PA10.110,4,01,PA10.110.004,10.110.004,РА10.110.004,38537
496764,38537,PA10.110,9,02,PA10.110.009,10.110.009,РА10.110.009,38537
496765,38537,PA10.110,14,01,PA10.110.014,10.110.014,РА10.110.014,38537
496766,38537,PA10.110,15,02,PA10.110.015,10.110.015,РА10.110.015,38537
496767,38537,PA10.110,16,02,PA10.110.016,10.110.016,РА10.110.016,38537
496768,38537,PA10.110,21,00,PA10.110.021,10.110.021,РА10.110.021,38537
496769,38537,PA10.110,28,01,PA10.110.028,10.110.028,РА10.110.028,38537
496770,38537,PA10.111,1,00,PA10.111.001,10.111.001,РА10.111.001,38537
496771,38537,PA10.113,2,02,PA10.113.002,10.113.002,РА10.113.002,38537
496772,38537,PA10.113-01,3,00,PA10.113.003-01,10.113.003-01,РА10.113.003-01,38537
496773,38537,PA10.115,101,00,PA10.115.101,10.115.101,РА10.115.101,38537
496774,38537,PA10.115,201,00,PA10.115.201,10.115.201,РА10.115.201,38537
496775,38537,PA10.120,1,04,PA10.120.001,10.120.001,РА10.120.001,38537
496776,38537,PA10.120,2,01,PA10.120.002,10.120.002,РА10.120.002,38537
496777,38537,PA10.120,3,00,PA10.120.003,10.120.003,РА10.120.003,38537
496778,38537,PA10.120,4,01,PA10.120.004,10.120.004,РА10.120.004,38537
496779,38537,PA10.120,5,01,PA10.120.005,10.120.005,РА10.120.005,38537
496780,38537,PA10.120,6,05,PA10.120.006,10.120.006,РА10.120.006,38537
496781,38537,PA10.120,8,02,PA10.120.008,10.120.008,РА10.120.008,38537
496782,38537,PA10.120M,9,02,PA10.120.009M,10.120.009,РА10.120.009М,38537
496783,38537,PA10.120,10,02,PA10.120.010,10.120.010,РА10.120.010,38537
496784,38537,PA10.120,15,00,PA10.120.015,10.120.015,РА10.120.015,38537
496785,38537,PA10.120,16,01,PA10.120.016,10.120.016,РА10.120.016,38537
496786,38537,PA10.120,18,03,PA10.120.018,10.120.018,РА10.120.018,38537
496787,38537,PA10.120,19,03,PA10.120.019,10.120.019,РА10.120.019,38537
496788,38537,PA10.120,21,00,PA10.120.021,10.120.021,РА10.120.021,38537
496789,38537,PA10.120,29,00,PA10.120.029,10.120.029,РА10.120.029,38537
496790,38537,PA10.120,33,00,PA10.120.033,10.120.033,РА10.120.033,38537
496791,38537,PA10.120,36,00,PA10.120.036,10.120.036,РА10.120.036,38537
496792,38537,PA10.150M,1,01,PA10.150.001 M,10.150.001 ,РА10.150.001 М,38537
496793,38537,PA10.150M,2,00,PA10.150.002 M,10.150.002 ,РА10.150.002 М,38537
496794,38537,PA10.150M,3,01,PA10.150.003M,10.150.003,РА10.150.003М,38537
496795,38537,PA10.150M,4,00,PA10.150.004 M,10.150.004 ,РА10.150.004 M,38537
496796,38537,PA10.150M,7,01,PA10.150.007 M,10.150.007 ,РА10.150.007 М,38537
496797,38537,PA10.150M,8,01,PA10.150.008M,10.150.008,РА10.150.008М,38537
496798,38537,PA10.200,2,00,PA10.200.002,10.200.002,РА10.200.002,38537
496799,38537,PA10.200,3,01,PA10.200.003,10.200.003,РА10.200.003,38537
496800,38537,PA10.200,11,00,PA10.200.011,10.200.011,РА10.200.011,38537
496801,38537,PA10.200,12,00,PA10.200.012,10.200.012,РА10.200.012,38537
496802,38537,PA10.200,37,01,PA10.200.037,10.200.037,РА10.200.037,38537
496803,38537,PA10.230,1,00,PA10.230.001,10.230.001,РА10.230.001,38537
496804,38537,PA10.230,2,06,PA10.230.002,10.230.002,РА10.230.002,38537
496805,38537,PA10.230,3,04,PA10.230.003,10.230.003,РА10.230.003,38537
496806,38537,PA10.261,2,00,PA10.261.002,10.261.002,РА10.261.002,38537
496807,38537,PA10.500,1,00,PA10.500.001,10.500.001,РА10.500.001,38537
496808,38537,PA10.500,2,00,PA10.500.002,10.500.002,РА10.500.002,38537
496809,38537,PA10.700,6,00,PA10.700.006,10.700.006,РА10.700.006,38537
496810,38537,PA4.000-01,1,00,PA4.000.001-01,4.000.001-01,РА4.000.001-01,38537
496811,38537,PA4.010,8,00,PA4.010.008,4.010.008,РА4.010.008,38537
496812,38537,PA4.210,11,00,PA4.210.011,4.210.011,РА4.210.011,38537
496813,38537,PA4.210,12,00,PA4.210.012,4.210.012,РА4.210.012,38537
496814,38537,PA4.210,13,00,PA4.210.013,4.210.013,РА4.210.013,38537
496815,38537,PA5.100-01,5,01,PA5.100.005-01,5.100.005-01,РА5.100.005-01,38537
496816,38537,PA5.100,7,01,PA5.100.007,5.100.007,РА5.100.007,38537
496817,38537,PA5.100,30,02,PA5.100.030,5.100.030,РА5.100.030,38537
496818,38537,PA5.100,31,01,PA5.100.031,5.100.031,РА5.100.031,38537
496819,38537,PA5.100,75,00,PA5.100.075,5.100.075,РА5.100.075,38537
496820,38537,PA5.110,11,00,PA5.110.011,5.110.011,РА5.110.011,38537
496821,38537,PA5.111,5,00,PA5.111.005,5.111.005,РА5.111.005,38537
496822,38537,PA5.111P,114,00,PA5.111.114P,5.111.114,РА5.111.114П,38537
496823,38537,PA5.111,131,02,PA5.111.131,5.111.131,РА5.111.131,38537
496824,38537,PA5.140,12,00,PA5.140.012,5.140.012,РА5.140.012,38537
496825,38537,PA5.140,19,02,PA5.140.019,5.140.019,РА5.140.019,38537
496826,38537,PA5.140-01,20,01,PA5.140.020-01,5.140.020-01,РА5.140.020-01,38537
496827,38537,PA5.160,105,01,PA5.160.105,5.160.105,РА5.160.105,38537
496828,38537,PA5.200-01,80,00,PA5.200.080-01,5.200.080-01,РА5.200.080-01,38537
496829,38537,PA5.400,3,02,PA5.400.003,5.400.003,РА5.400.003,38537
496830,38537,PA6.000,51,01,PA6.000.051,6.000.051,РА6.000.051,38537
496831,38537,PA6.000,53,01,PA6.000.053,6.000.053,РА6.000.053,38537
496832,38537,PA6.000,54,01,PA6.000.054,6.000.054,РА6.000.054,38537
496833,38537,PA6.000,56,01,PA6.000.056,6.000.056,РА6.000.056,38537
496834,38537,PA7.100,8,00,PA7.100.008,7.100.008,РА7.100.008,38537
496835,38537,PA7.100,211,00,PA7.100.211,7.100.211,РА7.100.211,38537
496836,38537,PA7.100,212,02,PA7.100.212,7.100.212,РА7.100.212,38537
496837,38537,PA7.100,213,00,PA7.100.213,7.100.213,РА7.100.213,38537
496838,38537,PA7.100,214,01,PA7.100.214,7.100.214,РА7.100.214,38537
496839,38537,PA7.100,215,00,PA7.100.215,7.100.215,РА7.100.215,38537
496840,38537,PA7.100,218,00,PA7.100.218,7.100.218,РА7.100.218,38537
496841,38537,PA7.200-01,11,00,PA7.200.011-01,7.200.011-01,РА7.200.011-01,38537
496842,38537,PA7.200-03,12,02,PA7.200.012-03,7.200.012-03,РА7.200.012-03,38537
496843,38537,PA7.200,18,01,PA7.200.018,7.200.018,РА7.200.018,38537
496844,38537,PA7.200,64,00,PA7.200.064 ,7.200.064,РА7.200.064 ,38537
496845,38537,PA7.200,69,00,PA7.200.069,7.200.069,РА7.200.069,38537
496846,38537,PA7.200-01,71,00,PA7.200.071-01,7.200.071-01,РА7.200.071-01,38537
496847,38537,PA7.200-02,71,00,PA7.200.071-02,7.200.071-02,РА7.200.071-02,38537
496848,38537,PA7.200,72,00,PA7.200.072,7.200.072,РА7.200.072,38537
496849,38537,PA8.000,6,00,PA8.000.006,8.000.006,РА8.000.006,38537
496850,38537,PA8.000,7,00,PA8.000.007,8.000.007,РА8.000.007,38537
496851,38537,PA8.300,101,00,PA8.300.101 ,8.300.101,РА8.300.101 ,38537
496852,38537,PA9.110,1,00,PA9.110.001,9.110.001,РА9.110.001,38537
496853,38537,PA9.110,2,03,PA9.110.002,9.110.002,РА9.110.002,38537
496854,38537,PA9.110,4,00,PA9.110.004,9.110.004,РА9.110.004,38537
496855,38537,PA9.110,7,00,PA9.110.007,9.110.007,РА9.110.007,38537
496856,38537,PA9.110-03,8,01,PA9.110.008-03,9.110.008-03,РА9.110.008-03,38537
496857,38537,PA9.110,15,01,PA9.110.015,9.110.015,РА9.110.015,38537
496858,38537,PA9.110,16,02,PA9.110.016,9.110.016,РА9.110.016,38537
496859,38537,PA9.110,17,00,PA9.110.017,9.110.017,РА9.110.017,38537
496860,38537,PA9.110,18,00,PA9.110.018,9.110.018,РА9.110.018,38537
496861,38537,PA9.110-01,19,00,PA9.110.019-01,9.110.019-01,РА9.110.019-01,38537
496862,38537,PA9.110-01,20,03,PA9.110.020-01,9.110.020-01,РА9.110.020-01,38537
496863,38537,PA9.110,22,00,PA9.110.022,9.110.022,РА9.110.022,38537
496864,38537,PA9.110M,24,01,PA9.110.024M,9.110.024,РА9.110.024М,38537
496865,38537,PA9.110,26,00,PA9.110.026,9.110.026,РА9.110.026,38537
496866,38537,PA9.110,30,01,PA9.110.030,9.110.030,РА9.110.030,38537
496867,38537,PA9.110,32,00,PA9.110.032,9.110.032,РА9.110.032,38537
496868,38537,PA9.110-01,34,03,PA9.110.034-01,9.110.034-01,РА9.110.034-01,38537
496869,38537,PA9.110,37,01,PA9.110.037,9.110.037,РА9.110.037,38537
496870,38537,PA9.110,39,00,PA9.110.039,9.110.039,РА9.110.039,38537
496871,38537,PI1.001-1,1,02,PI1.001.001-1,1.001.001-1,РИ1.001.001-1,38537
496872,38537,PI1.001,5,01,PI1.001.005,1.001.005,РИ1.001.005,38537
496873,38537,PI1.001,9,01,PI1.001.009,1.001.009,РИ1.001.009,38537
496874,38537,PI1.001,10,00,PI1.001.010,1.001.010,РИ1.001.010,38537
496875,38537,PI1.001,11,01,PI1.001.011,1.001.011,РИ1.001.011,38537
496876,38537,PI1.001-01,12,00,PI1.001.012-01,1.001.012-01,РИ1.001.012-01,38537
496877,38537,EL 4.00,2,00,EL 4.00.002, 4.00.002,ЭЛ 4.00.002 ,38537
496878,38537,PA.7.200,22,01,PA.7.200.022,.7.200.022,РА.7.200.022,38537
496879,38537,PA6.000,41,02,PA6.000.041,6.000.041,РА6.000.041,38537
496880,38537,PA6.000-01,44,02,PA6.000.044-01,6.000.044-01,РА6.000.044-01,38537
496881,38537,PA6.000-01,45,01,PA6.000.045-01,6.000.045-01,РА6.000.045-01,38537
496882,38537,PA6.000-01,46,01,PA6.000.046-01,6.000.046-01,РА6.000.046-01,38537
496883,38537,PA9.700,101,00,PA9.700.101,9.700.101,РА9.700.101,38537
496884,38537,PA9.700,103,00,PA9.700.103,9.700.103,РА9.700.103,38537
496885,38537,PA9.700,410,00,PA9.700.410,9.700.410,РА9.700.410,38537
0,0,0,0,0,0,1531.10.04.501,1531.10.04.501,38542
496968,38542,1531.20.00,102,07,1531.20.00.102,1531.20.00.102,1531.20.00.102,38542
496969,38542,1531.20.00,182,02,1531.20.00.182,1531.20.00.182,1531.20.00.182,38542
496970,38542,1531.20.00-01,182,02,1531.20.00.182-01,1531.20.00.182-01,1531.20.00.182-01,38542
496971,38542,1531.20.00-02,182,02,1531.20.00.182-02,1531.20.00.182-02,1531.20.00.182-02,38542
496972,38542,1531.20.00-03,182,02,1531.20.00.182-03,1531.20.00.182-03,1531.20.00.182-03,38542
496973,38542,1531.20.00-04,182,02,1531.20.00.182-04,1531.20.00.182-04,1531.20.00.182-04,38542
496974,38542,1531.20.04,2,01,1531.20.04.002,1531.20.04.002,1531.20.04.002,38542
496975,38542,1531.20.15,1,00,1531.20.15.001,1531.20.15.001,1531.20.15.001,38542
0,0,0,0,0,0,7155.31.04.019,7155.31.04.019,38542
0,0,0,0,0,0,7155.31.04.021,7155.31.04.021,38542
0,0,0,0,0,0,/,б/н,38544
496897,38545,670-0300,157,А.3,670-0300157,670-0300157,670-0300157,38545
496898,38546,427661,70,AA,427661070,427661070,427661070,38546
496899,38546,427552-001,145,AA,427552145-001,427552145-001,427552145-001,38546
496900,38546,427552,29,AA,427552029,427552029,427552029,38546
496901,38546,427552,28,AA,427552028,427552028,427552028,38546
0,0,0,0,0,0,"  630 /  630    630   564 -          -    484 -     ,                  %  630         + <0,07 <1,0 <1,0 <0,004 <0,03 15,0-17,5 3,0-5,0 >3,0 0,15-0,45  ","Сталь AISI 630 / SS 630 Характеристики марки стали 630 Стандарт ASTM A564 - Стандартная спецификация на горячекатаную и холоднотянутую сортовую и фасонную дисперсионно-твердеющую нержавеющую сталь ASTM A484 - Стандартная спецификация к сортовому прокату, сутункам и поковкам из нержавеющей стали Классификация Мартенситная нержавеющая сталь Применение Кованый круглый стержень Химический состав в % стали 630 C Si Mn P S Cr Cu N Nb+Ta <0,07 <1,0 <1,0 <0,004 <0,03 15,0-17,5 3,0-5,0 >3,0 0,15-0,45 Механические св",38546
0,0,0,0,0,0,1150,H1150 ,38546
0,0,0,0,0,0,617.04,Z6CNU17.04,38546
0,0,0,0,0,0,516-4,X5CrNiCuNb16-4,38546
496895,38558,PAKB.721164,4,00,PAKB.721164.004,.721164.004,ПАКБ.721164.004,38558
496896,38558,PAKB.721197,12,00,PAKB.721197.012,.721197.012,ПАКБ.721197.012,38558
496960,38559,"M41х1,0 6Н Pr/Ne",0,00,"M41х1,0 6Н Pr/Ne","411,0 6 /","М41х1,0 6Н Пр/Не",38559
496961,38559,8054,18,00,8054-018 ГОСТ 14748-69,8054-018  14748-69,8054-018 ГОСТ 14748-69,38559
497239,38566,110-0087,288,B.3,110-0087288,110-0087288,110-0087288,38566
497240,38566,110-0090,484,A.4,110-0090484,110-0090484,110-0090484,38566
497241,38566,110-0090,527,C.2,110-0090527,110-0090527,110-0090527,38566
497242,38566,110-0090,595,A.4,110-0090595,110-0090595,110-0090595,38566
497243,38566,110-0090,775,A.5,110-0090775,110-0090775,110-0090775,38566
497209,38566,110-0091,87,A.5,110-0091087,110-0091087,110-0091087,38566
497245,38566,110-0093,599,A.5,110-0093599,110-0093599,110-0093599,38566
497246,38566,110-0093,893,A.4,110-0093893,110-0093893,110-0093893,38566
497247,38566,110-0094,670,A.5,110-0094670,110-0094670,110-0094670,38566
497248,38566,110-0123,83,B.3,110-0123083,110-0123083,110-0123083,38566
497249,38566,120-0087,287,B.3,120-0087287,120-0087287,120-0087287,38566
497250,38566,120-0087,706,B.5,120-0087706,120-0087706,120-0087706,38566
497251,38566,120-0090,479,A.4,120-0090479,120-0090479,120-0090479,38566
497252,38566,120-0090,481,A.5,120-0090481,120-0090481,120-0090481,38566
497253,38566,120-0090,484,A.6,120-0090484,120-0090484,120-0090484,38566
497254,38566,120-0090,527,C.2,120-0090527,120-0090527,120-0090527,38566
497255,38566,120-0090,595,A.4,120-0090595,120-0090595,120-0090595,38566
497256,38566,120-0090,719,A.4,120-0090719,120-0090719,120-0090719,38566
497257,38566,120-0163,353,A.1,120-0163353,120-0163353,120-0163353,38566
497258,38566,125-0050,202,A.1,125-0050202,125-0050202,125-0050202,38566
497259,38566,125-0050,302,A.2,125-0050302,125-0050302,125-0050302,38566
497260,38566,110-0094,567,A.3,110-0094567,110-0094567,110-0094567,38566
497261,38566,110-0095,189,A.2,110-0095189,110-0095189,110-0095189,38566
497262,38566,110-0095,190,A.3,110-0095190,110-0095190,110-0095190,38566
497263,38566,110-0105,91,B.6,110-0105091,110-0105091,110-0105091,38566
497264,38566,120-0086,353,B.2,120-0086353,120-0086353,120-0086353,38566
497265,38566,121-0234,633,A.3,121-0234633,121-0234633,121-0234633,38566
497266,38566,121-0269,355,A.2,121-0269355,121-0269355,121-0269355,38566
497267,38566,125-0313,276,A.1,125-0313276,125-0313276,125-0313276,38566
497268,38566,125-0313,988,A.1,125-0313988,125-0313988,125-0313988,38566
497269,38566,125-0314,11,A.2,125-0314011,125-0314011,125-0314011,38566
497270,38566,125-0314,343,A.2,125-0314343,125-0314343,125-0314343,38566
497271,38566,125-0314,487,A.1,125-0314487,125-0314487,125-0314487,38566
497272,38566,125-0314,508,A.1,125-0314508,125-0314508,125-0314508,38566
497273,38566,125-0314,537,A.3,125-0314537,125-0314537,125-0314537,38566
497274,38566,125-0315,861,A.2,125-0315861,125-0315861,125-0315861,38566
497595,38566,110-0107,168,B.2,110-0107168,110-0107168,110-0107168,38566
497596,38566,110-0121,883,A.1,110-0121883,110-0121883,110-0121883,38566
0,0,0,0,0,0,121-0232638,121-0232638,38566
497597,38566,121-0232,651,A.5,121-0232651,121-0232651,121-0232651,38566
497598,38566,121-0232,703,A.6,121-0232703,121-0232703,121-0232703,38566
497599,38566,121-0232,753,A.2,121-0232753,121-0232753,121-0232753,38566
497600,38566,121-0232,795,A.8,121-0232795,121-0232795,121-0232795,38566
497601,38566,121-0232,801,A.3,121-0232801,121-0232801,121-0232801,38566
497602,38566,121-0232,882,A.15,121-0232882,121-0232882,121-0232882,38566
497603,38566,121-0232,883,A.7,121-0232883,121-0232883,121-0232883,38566
497604,38566,121-0244,862,A.3,121-0244862,121-0244862,121-0244862,38566
0,0,0,0,0,0,121-0245064,121-0245064,38566
0,0,0,0,0,0,121-0245076,121-0245076,38566
0,0,0,0,0,0,121-0250597,121-0250597,38566
0,0,0,0,0,0,121-0255348,121-0255348,38566
497605,38566,121-0255,382,A.3,121-0255382,121-0255382,121-0255382,38566
497606,38566,121-0261,458,A.6,121-0261458,121-0261458,121-0261458,38566
497607,38566,121-0261,577,A.7,121-0261577,121-0261577,121-0261577,38566
497608,38566,121-0263,371,A.6,121-0263371,121-0263371,121-0263371,38566
497609,38566,125-0055,201,A.3,125-0055201,125-0055201,125-0055201,38566
497610,38566,125-0055,202,A.2,125-0055202,125-0055202,125-0055202,38566
497611,38566,125-0055,203,A.6,125-0055203,125-0055203,125-0055203,38566
497612,38566,125-0055,204,A.4,125-0055204,125-0055204,125-0055204,38566
497613,38566,125-0055,205,A.6,125-0055205,125-0055205,125-0055205,38566
497614,38566,125-0055,206,A.4,125-0055206,125-0055206,125-0055206,38566
497615,38566,125-0055,207,A.1,125-0055207,125-0055207,125-0055207,38566
0,0,0,0,0,0,125-0055300,125-0055300,38566
0,0,0,0,0,0,125-0055301,125-0055301,38566
0,0,0,0,0,0,121-0270425,121-0270425,38566
0,0,0,0,0,0,121-0270433,121-0270433,38566
496986,38568,29 00 00 10 00 ,1,00,29 00 00 10 00 001,29 00 00 10 00 001,29 00 00 10 00 001,38568
496987,38568,29 00 00 010 00,2,00,29 00 00 010 00 002,29 00 00 010 00 002,29 00 00 010 00 002,38568
496988,38568,M10x30 ,0,00,ISO 7380 - M10x30 , 7380 - 1030,ISO 7380 - M10x30 ,38568
497616,38571,304,0,00,304,304,304,38571
497617,38571,305,0,00,305,305,305,38571
497618,38571,308,0,00,308,308,308,38571
497619,38571,311,0,00,311,311,311,38571
497620,38571,312,0,00,312,312,312,38571
497621,38571,313,0,00,313,313,313,38571
497622,38571,314,0,00,314,314,314,38571
497623,38571,315,0,00,315,315,315,38571
497624,38571,315-01,0,00,315-01,315-01,315-01,38571
497625,38571,315-02,0,00,315-02,315-02,315-02,38571
497626,38571,315-03,0,00,315-03,315-03,315-03,38571
497627,38571,315-04,0,00,315-04,315-04,315-04,38571
497628,38571,315-05,0,00,315-05,315-05,315-05,38571
497629,38571,315-06,0,00,315-06,315-06,315-06,38571
497630,38571,315-07,0,00,315-07,315-07,315-07,38571
497631,38571,315-08,0,00,315-08,315-08,315-08,38571
497632,38571,315-09,0,00,315-09,315-09,315-09,38571
497633,38571,315-10,0,00,315-10,315-10,315-10,38571
497634,38571,315-11,0,00,315-11,315-11,315-11,38571
497635,38571,315-12,0,00,315-12,315-12,315-12,38571
496978,38572,D102,179,AB,D102179,102179,D102179,38572
496979,38572,D101,530,BC,D101530,101530,D101530,38572
497055,38572,D102,160,AP,D102160,102160,D102160,38572
496976,38573,003-0134,219,01,003-0134219,003-0134219,003-0134219,38573
496977,38573,170-0310,103,01,170-0310103,170-0310103,170-0310103,38573
497054,38574,D101,530,BC,D101530,101530,D101530,38574
496990,38577,D101,529,BC,D101529,101529,D101529,38577
496990,38577,D101,529,BC,D101529,101529,D101529,38577
496992,38577,D102,179,AB,D102179,102179,D102179,38577
496992,38577,D102,179,AB,D102179,102179,D102179,38577
496994,38577,D101,530,BC,D101530,101530,D101530,38577
497039,38578,IUKSHG.741511,68,00,IUKSHG.741511.068,.741511.068,ЮKШЖ.741511.068,38578
497015,38582,D170,60,AD,D170060,170060,D170060,38582
497016,38582,A5E00279,717,00,A5E00279717,500279717,A5E00279717,38582
497028,38587,PART-1701_B,302,00,PART-1701302_B,-1701302_,PART-1701302_B,38587
497029,38587,PART-1702_B,303,00,PART-1702303_B,-1702303_,PART-1702303_B,38587
497030,38587,PART-1602_B,103,00,PART-1602103_B,-1602103_,PART-1602103_B,38587
497041,38593,AI,2,00,AI-002,-002,АИ-002,38593
497042,38593,AI SB,3,00,AI.003 SB,.003 ,АИ.003 СБ,38593
497767,38596,D102,167,AK,D102167,102167,D102167,38596
497008,38596,D101,530,BC,D101530,101530,D101530,38596
497308,38596,D102,160,AP,D102160,102160,D102160,38596
497087,38599,29 00 00 04 51,1,00,29 00 00 04 51 001,29 00 00 04 51 001,29 00 00 04 51 001,38599
497088,38599,29 00 00 04 52,1,00,29 00 00 04 52 001,29 00 00 04 52 001,29 00 00 04 52 001,38599
497089,38599,29 00 00 04 52,2,00,29 00 00 04 52 002,29 00 00 04 52 002,29 00 00 04 52 002,38599
0,0,0,0,0,0,427774026.0,427774026.0,38600
