item,number_cmd,PRODUIT,N°PIECE,IND PROD,REF_BAAN,full_cod1,обозначение,номер_заказа
492291,38121,HY13-215,319,A,HY13-215-319,13-215-319,HY13-215-319,38121
492292,38121,HY-13-215,320,A,HY13-215-320,13-215-320,HY13-215-320,38121
492293,38121,HY13-215,321,A,HY13-215-321,13-215-321,HY13-215-321,38121
492294,38121,HY13-215,322,B,HY13-215-322,13-215-322,HY13-215-322,38121
492295,38121,HY13-215,323,A,HY13-215-323,13-215-323,HY13-215-323,38121
492296,38121,HY13-215,324,A,HY13-215-324,13-215-324,HY13-215-324,38121
492297,38121,HY13-215,325,A,HY13-215-325,13-215-325,HY13-215-325,38121
492298,38121,HY13-215,412,B,HY13-215-412,13-215-412,HY13-215-412,38121
492299,38121,HY13-215,413,B,HY13-215-413,13-215-413,HY13-215-413,38121
492300,38121,HY13-215,414,B,HY13-215-414,13-215-414,HY13-215-414,38121
492301,38121,HY13-215,415,A,HY13-215-415,13-215-415,HY13-215-415,38121
492302,38121,HY13-215,416,A,HY13-215-416,13-215-416,HY13-215-416,38121
492303,38121,HY13-215,417,B,HY13-215-417,13-215-417,HY13-215-417,38121
492304,38121,HY13-215,419,A,HY13-215-419,13-215-419,HY13-215-419,38121
492305,38121,HY13-215,511,B,HY13-215-511,13-215-511,HY13-215-511,38121
492322,38121,HY13-215,512,B,HY13-215-512,13-215-512,HY13-215-512,38121
492307,38121,HY13-215,513,B,HY13-215-513,13-215-513,HY13-215-513,38121
492323,38121,HY13-215,514,A,HY13-215-514,13-215-514,HY13-215-514,38121
492309,38121,HY13-215,515,A,HY13-215-515,13-215-515,HY13-215-515,38121
492310,38121,HY13-215,516,B,HY13-215-516,13-215-516,HY13-215-516,38121
492311,38121,HY13-215,611,B,HY13-215-611,13-215-611,HY13-215-611,38121
492312,38121,HY13-215,612,A,HY13-215-612,13-215-612,HY13-215-612,38121
492313,38121,HY13-238,11,A,HY13-238-11,13-238-11,HY13-238-11,38121
492314,38121,HY13-238,12,A,HY13-238-12,13-238-12,HY13-238-12,38121
492315,38121,HY13-238,13,A,HY13-238-13,13-238-13,HY13-238-13,38121
492316,38121,HY13-238,14,A,HY13-238-14,13-238-14,HY13-238-14,38121
492317,38121,HY13-238,15,A,HY13-238-15,13-238-15,HY13-238-15,38121
492318,38121,HY13-238,16,A,HY13-238-16,13-238-16,HY13-238-16,38121
492319,38121,HY14-067,10,A,HY14-067-10,14-067-10,HY14-067-10,38121
492320,38121,HY13-215,125,A,HY13-215-125,13-215-125,HY13-215-125,38121
491709,38123,HY15-060,11,C,HY15-060-11,15-060-11,HY15-060-11,38123
492002,38149,HY17-027,10,B,HY17-027-10,17-027-10,HY17-027-10,38149
492003,38149,HY15-060,19,B,HY15-060-19,15-060-19,HY15-060-19,38149
492004,38149,HY15-060,24,B,HY15-060-24,15-060-24,HY15-060-24,38149
492005,38149,HY17-026,10,A,HY17-026-10,17-026-10,HY17-026-10,38149
492006,38149,HY17-026-01,10,A,HY17-026-10-01,17-026-10-01,HY17-026-10-01,38149
492007,38149,HY17-026-02,10,A,HY17-026-10-02,17-026-10-02,HY17-026-10-02,38149
492184,38156,HY16-105,617,D,HY16-105-617,16-105-617,HY16-105-617,38156
492173,38160,HY13-085,41,C,HY13-085-41,13-085-41,HY13-085-41,38160
492174,38160,HY13-085,42,B,HY13-085-42,13-085-42,HY13-085-42,38160
492175,38160,HY 13 085,43,B,HY 13 085 43, 13 085 43,HY 13 085 43,38160
492176,38160,HY13-085,44,B,HY13-085-44,13-085-44,HY13-085-44,38160
492177,38160,HY 13 085,45,B,HY 13 085 45, 13 085 45,HY 13 085 45,38160
492178,38160,HY13-085,48,C1,HY13-085-48,13-085-48,HY13-085-48,38160
492179,38160,HY13-085,49,B,HY13-085-49,13-085-49,HY13-085-49,38160
492180,38160,HY13-085,50,B,HY13-085-50,13-085-50,HY13-085-50,38160
492181,38160,HY 13 085,53,A,HY 13 085 53, 13 085 53,HY 13 085 53,38160
492182,38160,HY 13 085,54,C,HY 13 085 54, 13 085 54,HY 13 085 54,38160
492183,38160,HY13-085,93,A,HY13-085-93,13-085-93,  HY13-085-93,38160
492202,38164,HY19-031,10,A,HY19-031-10,19-031-10,HY19-031-10,38164
492203,38164,HY19-031,11,A,HY19-031-11,19-031-11,HY19-031-11,38164
492204,38164,HY19-031,12,A,HY19-031-12,19-031-12,HY19-031-12,38164
492205,38164,HY19-031,13,A,HY19-031-13,19-031-13,HY19-031-13,38164
492206,38164,HY19-031,14,A,HY19-031-14,19-031-14,HY19-031-14,38164
492207,38164,HY19-031,15,A,HY19-031-15,19-031-15,HY19-031-15,38164
492208,38164,HY19-031,16,A,HY19-031-16,19-031-16,HY19-031-16,38164
492209,38164,HY19-031,18,A,HY19-031-18,19-031-18,HY19-031-18,38164
493219,38217,MPHY 15 039 ,10,A,MPHY 15 039 10, 15 039 10,MPHY 15 039 10,38217
493220,38217,MPHY 15 017 ,11,B,MPHY 15 017 11, 15 017 11,MPHY 15 017 11,38217
493221,38217,MPHY 15 039 ,12,B,MPHY 15 039 12, 15 039 12,MPHY 15 039 12,38217
493222,38217,MPHY 19 046 ,2,A,MPHY 19 046 02, 19 046 02,MPHY 19 046 02,38217
493331,38234,HY13-085,72,A,HY13-085-72,13-085-72,HY13-085-72,38234
493332,38234,HY 13 085,82,A,HY 13 085 82, 13 085 82,HY 13 085 82,38234
493333,38234,HY 13 085,87,A,HY 13 085 87, 13 085 87,HY 13 085 87,38234
493334,38234,HY 13 085,88,A,HY 13 085 88, 13 085 88,HY 13 085 88,38234
493335,38234,HY 13 085,89,A,HY 13 085 89, 13 085 89,HY 13 085 89,38234
493336,38235,HY02-230,10,E,HY02-230-10,02-230-10,HY02-230-10,38235
493337,38235,HY02-230,18,B,HY02-230-18,02-230-18,HY02-230-18,38235
493338,38235,HY02-230,19,D,HY02-230-19,02-230-19,HY02-230-19,38235
493339,38235,HY02-230,20,E,HY02-230-20,02-230-20,HY02-230-20,38235
493340,38235,HY02-230,21,C,HY02-230-21,02-230-21,HY02-230-21,38235
493341,38235,HY02.230,27,B,HY02.230.27,02.230.27,HY02.230.27,38235
493342,38235,HY02-230,29,D,HY02-230-29,02-230-29,HY02-230-29,38235
493343,38235,HY02 230,30,C,HY02 230 30,02 230 30,HY02 230 30,38235
494161,38288,HY02.230,39,D,HY02.230.39,02.230.39,HY02.230.39,38288
494162,38288,HY02-230,10,E,HY02-230-10,02-230-10,HY02-230-10,38288
494163,38288,HY02-230,18,B,HY02-230-18,02-230-18,HY02-230-18,38288
494164,38288,HY02-230,19,D,HY02-230-19,02-230-19,HY02-230-19,38288
494165,38288,HY02-230,20,E,HY02-230-20,02-230-20,HY02-230-20,38288
494166,38288,HY02-230,21,C,HY02-230-21,02-230-21,HY02-230-21,38288
494167,38288,HY02.230,27,B,HY02.230.27,02.230.27,HY02.230.27,38288
494168,38288,HY02.230,31,C,HY02.230.31,02.230.31,HY02.230.31,38288
494169,38288,HY02-230,29,D,HY02-230-29,02-230-29,HY02-230-29,38288
494170,38288,HY02.230,33,B,HY02.230.33,02.230.33,HY02.230.33,38288
494171,38288,HY02.230,34,B,HY02.230.34,02.230.34,HY02.230.34,38288
494172,38288,HY02.230,11,B,HY02.230.11,02.230.11,HY02.230.11,38288
494173,38288,HY02.230,14,C,HY02.230.14,02.230.14,HY02.230.14,38288
494174,38288,HY02-230,16,F,HY02-230-16,02-230-16,HY02-230-16,38288
494175,38288,HY02.230,17,B,HY02.230.17,02.230.17,HY02.230.17,38288
494176,38288,HY02.230,22,B1,HY02.230.22,02.230.22,HY02.230.22,38288
494177,38288,HY02-230,24,F,HY02-230-24,02-230-24,HY02-230-24,38288
494178,38288,HY02-230,25,G,HY02-230-25,02-230-25,HY02-230-25,38288
494179,38288,HY02.230,26,C,HY02.230.26,02.230.26,HY02.230.26,38288
494180,38288,HY02 230,30,C,HY02 230 30,02 230 30,HY02 230 30,38288
494181,38288,HY02-091,12,E,HY02-091-12,02-091-12,HY02-091-12,38288
494182,38288,HY01.350,39,C,HY01.350.39,01.350.39,HY01.350.39,38288
494292,38314,HY15-149,10,C,HY15-149-10,15-149-10,HY15-149-10,38314
494293,38314,HY04-207,10,A,HY04-207-10,04-207-10,HY04-207-10,38314
494294,38314,HY01-287,18,A,HY01-287-18,01-287-18,HY01-287-18,38314
494295,38314,HY07-218,13,A,HY07-218-13,07-218-13,HY07-218-13,38314
494562,38340,HY12-041,112,D,HY12-041-112,12-041-112,HY12-041-112,38340
494563,38340,HY13-258,14,D,HY13-258-14,13-258-14,HY13-258-14,38340
494564,38340,HY14-081,17,B,HY14-081-17,14-081-17,HY14-081-17,38340
494565,38340,HY14-140,10,C,HY14-140-10,14-140-10,HY14-140-10,38340
494566,38340,HY14-140,13,E,HY14-140-13,14-140-13,HY14-140-13,38340
494567,38340,HY12-041,223,A,HY12-041-223,12-041-223,HY12-041-223,38340
494568,38340,HY13-059,322,D,HY13-059-322,13-059-322,HY13-059-322,38340
494573,38340,HY12-041,115,B,HY12-041-115,12-041-115,HY12-041-115,38340
494509,38346,HY04-115,10,A,HY04-115-10,04-115-10,HY04-115-10,38346
494510,38346,HY04-115,11,A,HY04-115-11,04-115-11,HY04-115-11,38346
494511,38346,HY13-275,12,A,HY13-275-12,13-275-12,HY13-275-12,38346
494507,38347,HY01-287,30,C,HY01-287-30,01-287-30,HY01-287-30,38347
494508,38347,HY01-287,31,C,HY01-287-31,01-287-31,HY01-287-31,38347
494554,38359,HY01-211,14,A,HY01-211-14,01-211-14,HY01-211-14,38359
494555,38359,HY01-211,21,A,HY01-211-21,01-211-21,HY01-211-21,38359
494556,38359,HY04-036,12,B2,HY04-036-12,04-036-12,HY04-036-12,38359
494557,38359,HY13-048,10,A2,HY13-048-10,13-048-10,HY13-048-10,38359
494558,38359,HY13-048,11,A1,HY13-048-11,13-048-11,HY13-048-11,38359
494559,38359,HY13-048,12,A1,HY13-048-12,13-048-12,HY13-048-12,38359
494560,38359,HY13-048,19,A,HY13-048-19,13-048-19,HY13-048-19,38359
495866,38409,HY01-290,23,A,HY01-290-23,01-290-23,HY01-290-23,38409
495867,38409,HY07-085,12,A2,HY07-085-12,07-085-12,HY07-085-12,38409
495868,38409,HY12-044,10,J,HY12-044-10,12-044-10,HY12-044-10,38409
495869,38409,HY12-044,11,E1,HY12-044-11,12-044-11,HY12-044-11,38409
495870,38409,HY12-044,12,E,HY12-044-12,12-044-12,HY12-044-12,38409
495871,38409,HY12-044,13,J,HY12-044-13,12-044-13,HY12-044-13,38409
495872,38409,HY12-044,14,D,HY12-044-14,12-044-14,HY12-044-14,38409
495873,38409,HY12-044,15,B,HY12-044-15,12-044-15,HY12-044-15,38409
495874,38409,HY12-044,16,B,HY12-044-16,12-044-16,HY12-044-16,38409
495875,38409,HY12-044-SB,21,B,HY12-044-21-SB,12-044-21-,HY12-044-21-SB,38409
495876,38409,HY12-044-01,21,B,HY12-044-21-01,12-044-21-01,HY12-044-21-01,38409
495877,38409,HY12-044-02,21,B,HY12-044-21-02,12-044-21-02,HY12-044-21-02,38409
495878,38409,HY12-044-03,21,B,HY12-044-21-03,12-044-21-03,HY12-044-21-03,38409
495879,38409,HY12-044-04,21,B,HY12-044-21-04,12-044-21-04,HY12-044-21-04,38409
495880,38409,HY12-044,23,A,HY12-044-23,12-044-23,HY12-044-23,38409
495881,38409,HY12-044,24,A,HY12-044-24,12-044-24,HY12-044-24,38409
495882,38409,HY12-044,25,A,HY12-044-25,12-044-25,HY12-044-25,38409
495883,38409,HY12-044,26,C,HY12-044-26,12-044-26,HY12-044-26,38409
495884,38409,HY12-044,28,B,HY12-044-28,12-044-28,HY12-044-28,38409
495885,38409,HY12-044-01,28,B,HY12-044-28-01,12-044-28-01,HY12-044-28-01,38409
495886,38409,HY12-044-02,28,B,HY12-044-28-02,12-044-28-02,HY12-044-28-02,38409
495887,38409,HY12-044,31,B,HY12-044-31,12-044-31,HY12-044-31,38409
495888,38409,HY12-046,14,A1,HY12-046-14,12-046-14,HY12-046-14,38409
495889,38409,HY12-046,15,A1,HY12-046-15,12-046-15,HY12-046-15,38409
495950,38454,MPHY 19 027,11,A1,MPHY 19 027 11, 19 027 11,MPHY 19 027 11,38454
495951,38454,MPHY 19 027,12,A,MPHY 19 027 12, 19 027 12,MPHY 19 027 12,38454
495952,38454,MPHY 19 027,13,A1,MPHY 19 027 13, 19 027 13,MPHY 19 027 13,38454
0,0,0,0,0,0, 19 027 14,MPHY 19 027 14,38454
0,0,0,0,0,0, 19 027 15,MPHY 19 027 15,38454
495953,38454,MPHY 19 027,16,A,MPHY 19 027 16, 19 027 16,MPHY 19 027 16,38454
495954,38454,MPHY 19 027,17,A,MPHY 19 027 17, 19 027 17,MPHY 19 027 17,38454
0,0,0,0,0,0,1902720,MPHY1902720,38454
0,0,0,0,0,0, 19 075 12,MPHY 19 075 12,38454
495955,38454,MPHY 19 075,15,A,MPHY 19 075 15, 19 075 15,MPHY 19 075 15,38454
495956,38454,MPHY 19 075,16,A,MPHY 19 075 16, 19 075 16,MPHY 19 075 16,38454
496029,38477,HY17-027,10,B,HY17-027-10,17-027-10,HY17-027-10,38477
496109,38497,HY01-125,11,B,HY01-125-11,01-125-11,HY01-125-11,38497
496110,38497,HY01-125,12,A,HY01-125-12,01-125-12,HY01-125-12,38497
496111,38497,HY01-125,13,A,HY01-125-13,01-125-13,HY01-125-13,38497
496112,38497,HY01-125,14,A,HY01-125-14,01-125-14,HY01-125-14,38497
496113,38497,HY01-125,15,A,HY01-125-15,01-125-15,HY01-125-15,38497
496114,38497,HY01-125,21,B,HY01-125-21,01-125-21,HY01-125-21,38497
496115,38497,HY01-125,43,A,HY01-125-43,01-125-43,HY01-125-43,38497
496116,38497,HY01-125,44,B2,HY01-125-44,01-125-44,HY01-125-44,38497
496117,38497,HY01-125,45,D,HY01-125-45,01-125-45,HY01-125-45,38497
496118,38497,HY01-125,47,C,HY01-125-47,01-125-47,HY01-125-47,38497
496119,38497,HY01-125,57,A,HY01-125-57,01-125-57,HY01-125-57,38497
496120,38497,HY01-125,58,B1,HY01-125-58,01-125-58,HY01-125-58,38497
496121,38497,HY01-125,59,B,HY01-125-59,01-125-59,HY01-125-59,38497
496122,38497,HY12-001,21,A,HY12-001-21,12-001-21,HY12-001-21,38497
496123,38497,HY01-125,16,A,HY01-125-16,01-125-16,HY01-125-16,38497
496124,38497,HY01-125,19,A,HY01-125-19,01-125-19,HY01-125-19,38497
496125,38497,HY15 144 ,37,A,HY15 144 37,15 144 37,HY15 144 37,38497
496126,38500,HY08-023,10,A,HY08-023-10,08-023-10,HY08-023-10,38500
496127,38500,HY98.244,11,A,HY98.244.11,98.244.11,HY98.244.11,38500
496128,38500,HY04-210,14,A,HY04-210-14,04-210-14,HY04-210-14,38500
496129,38500,HY04-210,17,A,HY04-210-17,04-210-17,HY04-210-17,38500
496130,38500,HY08-023,11,B,HY08-023-11,08-023-11,HY08-023-11,38500
496131,38500,HY08-023,12,A1,HY08-023-12,08-023-12,HY08-023-12,38500
496132,38500,HY08-023,13,B,HY08-023-13,08-023-13,HY08-023-13,38500
496133,38500,HY08-023,14,A,HY08-023-14,08-023-14,HY08-023-14,38500
496134,38500,HY04-210,99,A,HY04-210-99,04-210-99,HY04-210-99,38500
496566,38521,HY06-052,10,H,HY06-052-10,06-052-10,HY06-052-10,38521
496567,38521,HY06-052,12,E,HY06-052-12,06-052-12,HY06-052-12,38521
496568,38521,HY06 052,13,C,HY06 052 13,06 052 13,HY06 052 13,38521
496569,38521,HY06 052,15,G,HY06 052  15,06 052  15,HY06 052  15,38521
496664,38526,HY06-052,68,B,HY06-052-68,06-052-68,HY06-052-68,38526
496665,38526,HY06-052,69,B,HY06-052-69,06-052-69,HY06-052-69,38526
496650,38534,HY12-041,110,B,HY12-041-110,12-041-110,HY12-041-110,38534
496653,38534,HY12-041-01,110,B,HY12-041-110-01,12-041-110-01,HY12-041-110-01,38534
487069,37794,HY17-044,10,A,HY17-044-10,17-044-10,HY17-044-10,37794
487070,37794,HY17-044,11,A,HY17-044-11,17-044-11,HY17-044-11,37794
487071,37794,HY17-044,12,A,HY17-044-12,17-044-12,HY17-044-12,37794
487072,37794,HY17-044,13,B,HY17-044-13,17-044-13,HY17-044-13,37794
487073,37794,HY17-044,14,A,HY17-044-14,17-044-14,HY17-044-14,37794
487074,37794,HY17-044,15,A,HY17-044-15,17-044-15,HY17-044-15,37794
487075,37794,HY17-044,17,A,HY17-044-17,17-044-17,HY17-044-17,37794
487076,37794,HY17-044,18,A,HY17-044-18,17-044-18,HY17-044-18,37794
487077,37794,HY17-044,19,A,HY17-044-19,17-044-19,HY17-044-19,37794
487078,37794,HY17-044,21,C,HY17-044-21,17-044-21,HY17-044-21,37794
487079,37794,HY17-044,22,A,HY17-044-22,17-044-22,HY17-044-22,37794
487080,37794,HY17-044,24,B,HY17-044-24,17-044-24,HY17-044-24,37794
487081,37794,HY17-044,25,A,HY17-044-25,17-044-25,HY17-044-25,37794
487082,37794,HY17-044,26,D,HY17-044-26,17-044-26,HY17-044-26,37794
487083,37794,HY17-044,27,D,HY17-044-27,17-044-27,HY17-044-27,37794
487084,37794,HY17-044,28,A,HY17-044-28,17-044-28,HY17-044-28,37794
487085,37794,HY17-044,29,A,HY17-044-29,17-044-29,HY17-044-29,37794
487086,37794,HY17-044,30,B,HY17-044-30,17-044-30,HY17-044-30,37794
487087,37794,HY17-044,31,A,HY17-044-31,17-044-31,HY17-044-31,37794
487088,37794,HY06 052,46,A,HY06 052 46,06 052 46,HY06 052 46,37794
487089,37794,HY06 052,48,A,HY06 052 48,06 052 48,HY06 052 48,37794
487090,37794,HY06 052,49,C,HY06 052 49,06 052 49,HY06 052 49,37794
487091,37794,HY06 052,51,A,HY06 052 51,06 052 51,HY06 052 51,37794
487092,37794,HY06 052,52,A,HY06 052 52,06 052 52,HY06 052 52,37794
487093,37794,HY06 052,53,A,HY06 052 53,06 052 53,HY06 052 53,37794
487094,37794,HY06 052,54,B,HY06 052 54,06 052 54,HY06 052 54,37794
487095,37794,HY06 052,55,A,HY06 052 55,06 052 55,HY06 052 55,37794
487096,37794,HY06 052,56,A,HY06 052 56,06 052 56,HY06 052 56,37794
487097,37794,HY06 052,57,A,HY06 052 57,06 052 57,HY06 052 57,37794
487098,37794,HY06 052,58,A,HY06 052 58,06 052 58,HY06 052 58,37794
487099,37794,HY06 052,59,B,HY06 052 59,06 052 59,HY06 052 59,37794
487317,37805,HY01-288,11,B,HY01-288-11,01-288-11,HY01-288-11,37805
487318,37805,HY01-288-01,11,B,HY01-288-11-01,01-288-11-01,HY01-288-11-01,37805
487319,37805,HY01-288-02,11,B,HY01-288-11-02,01-288-11-02,HY01-288-11-02,37805
487405,37810,HY17-044,33,B,HY17-044-33,17-044-33,HY17-044-33,37810
487406,37810,HY17-044,34,B,HY17-044-34,17-044-34,HY17-044-34,37810
487605,37814,HY18-099,510,A,HY18-099-510,18-099-510,HY18-099-510,37814
487606,37814,HY18-099,511,A,HY18-099-511,18-099-511,HY18-099-511,37814
487607,37814,HY18-099,512,A,HY18-099-512,18-099-512,HY18-099-512,37814
487608,37814,HY18-099,513,A,HY18-099-513,18-099-513,HY18-099-513,37814
487609,37814,HY18-099,514,A,HY18-099-514,18-099-514,HY18-099-514,37814
487726,37824,BLSD.010101,1,A,BLSD.010101.001,.010101.001,BLSD.010101.001,37824
486140,37824,BLSD.010101,2,A,BLSD.010101.002,.010101.002,BLSD.010101.002,37824
486461,37824,BLSD.010101,3,02,BLSD.010101.003,.010101.003,BLSD.010101.003,37824
486463,37824,BLSD.010101,5,B,BLSD.010101.005 ,.010101.005,BLSD.010101.005 ,37824
486464,37824,BLSD.010101,6,E,BLSD.010101.006,.010101.006,BLSD.010101.006,37824
486465,37824,BLSD.010101,7,04,BLSD.010101.007,.010101.007,BLSD.010101.007,37824
486466,37824,BLSD.010101,8,02,BLSD.010101.008,.010101.008,BLSD.010101.008,37824
487733,37824,BLSD.010101,9,05,BLSD.010101.009,.010101.009,BLSD.010101.009,37824
486269,37824,BLSD.010101,11,D,BLSD.010101.011,.010101.011,BLSD.010101.011,37824
486270,37824,BLSD.010101,16,A,BLSD.010101.016,.010101.016,BLSD.010101.016,37824
486141,37824,BLSD.010101,17,A,BLSD.010101.017,.010101.017,BLSD.010101.017,37824
487737,37824,BLSD.010101,19,C,BLSD.010101.019,.010101.019,BLSD.010101.019,37824
486142,37824,BLSD.010101,21,C,BLSD.010101.021,.010101.021,BLSD.010101.021,37824
486143,37824,BLSD.010101,22,C,BLSD.010101.022,.010101.022,BLSD.010101.022,37824
487740,37824,BLSD.010101,31,A,BLSD.010101.031,.010101.031,BLSD.010101.031,37824
487741,37824,BLSD.010101,34,02,BLSD.010101.034,.010101.034,BLSD.010101.034,37824
487742,37824,BLSD.010101,35,02,BLSD.010101.035,.010101.035,BLSD.010101.035,37824
487743,37824,BLSD.010101-01,35,02,BLSD.010101.035-01,.010101.035-01,BLSD.010101.035-01,37824
487744,37824,BLSD.010101-02,35,02,BLSD.010101.035-02,.010101.035-02,BLSD.010101.035-02,37824
487745,37824,BLSD.010101-03,35,02,BLSD.010101.035-03,.010101.035-03,BLSD.010101.035-03,37824
487768,37824,BLSD.010101,37,02,BLSD.010101.037,.010101.037,BLSD.010101.037,37824
489157,37824,BLSD.010101,29,00,BLSD.010101.029,.010101.029,BLSD.010101.029,37824
487610,37828,HY05-210,77,A,HY05-210-77,05-210-77,HY05-210-77,37828
488215,37879,HY17-062,13,B,HY17-062-13,17-062-13,HY17-062-13,37879
488216,37879,MPHY 19 009,10,A,MPHY 19 009 10, 19 009 10,MPHY 19 009 10,37879
488217,37879,MPHY 17 062,11,A,MPHY 17 062 11, 17 062 11,MPHY 17 062 11,37879
488218,37879,MPHY 19 009,11,A,MPHY 19 009 11, 19 009 11,MPHY 19 009 11,37879
488219,37879,HY17-062,14,B,HY17-062-14,17-062-14,HY17-062-14,37879
488169,37890,HY07-073,11,C,HY07-073-11,07-073-11,HY07-073-11,37890
488170,37890,HY07 073,13,A,HY07 073 13,07 073 13,HY07 073 13,37890
488171,37890,HY12-144,10,C,HY12-144-10,12-144-10,HY12-144-10,37890
488172,37890,HY18-009,17,A,HY18-009-17,18-009-17,HY18-009-17,37890
488173,37890,HY18-009,20,A,HY18-009-20,18-009-20,HY18-009-20,37890
488265,37890,HY18-009-01,20,A,HY18-009-20-01,18-009-20-01,HY18-009-20-01,37890
488266,37890,HY18-009-02,20,A,HY18-009-20-02,18-009-20-02,HY18-009-20-02,37890
488267,37890,HY18-009-03,20,A,HY18-009-20-03,18-009-20-03,HY18-009-20-03,37890
488268,37890,HY18-009-04,20,A,HY18-009-20-04,18-009-20-04,HY18-009-20-04,37890
488331,37895,HY18-065,10,A,HY18-065-10,18-065-10,HY18-065-10,37895
488332,37895,HY18-065,11,A ,HY18-065-11,18-065-11,HY18-065-11,37895
488333,37895,HY18-065-01,11,A,HY18-065-11-01,18-065-11-01,HY18-065-11-01,37895
488334,37895,HY18-065,12,A,HY18-065-12,18-065-12,HY18-065-12,37895
488335,37895,HY18-065,13,A,HY18-065-13,18-065-13,HY18-065-13,37895
488336,37895,HY18-065-01,13,A,HY18-065-13-01,18-065-13-01,HY18-065-13-01,37895
488337,37895,HY18-065,14,A,HY18-065-14,18-065-14,HY18-065-14,37895
488338,37895,HY18-065,15,A,HY18-065-15,18-065-15,HY18-065-15,37895
488339,37895,HY18-065,16,A,HY18-065-16,18-065-16,HY18-065-16,37895
488340,37895,HY18-065,20,A,HY18-065-20,18-065-20,HY18-065-20,37895
488341,37895,HY18-065,21,A,HY18-065-21,18-065-21,HY18-065-21,37895
488342,37895,HY18-073,15,A,HY18-073-15,18-073-15,HY18-073-15,37895
488343,37895,HY18-073,16,A,HY18-073-16,18-073-16,HY18-073-16,37895
488344,37895,HY18-073,23,A,HY18-073-23,18-073-23,HY18-073-23,37895
488345,37895,HY07-073,13,A,HY07-073-13,07-073-13,HY07-073-13,37895
488346,37895,HY12-144,10,C,HY12-144-10,12-144-10,HY12-144-10,37895
488347,37895,HY18-009,17,A,HY18-009-17,18-009-17,HY18-009-17,37895
489267,37907,AT-S,80,00,AT-S-80,--80,AT-S-80,37907
488878,37968,HY05-129,11,A,HY05-129-11,05-129-11,HY05-129-11,37968
488879,37968,HY05-129,16,A,HY05-129-16,05-129-16,HY05-129-16,37968
488880,37968,HY10-119,10,B,HY10-119-10,10-119-10,HY10-119-10,37968
488881,37968,HY10-119,11,B,HY10-119-11,10-119-11,HY10-119-11,37968
488882,37968,HY10-119,12,A,HY10-119-12,10-119-12,HY10-119-12,37968
488883,37968,HY10-119,13,A,HY10-119-13,10-119-13,HY10-119-13,37968
488884,37968,HY10-119,14,A,HY10-119-14,10-119-14,HY10-119-14,37968
488885,37968,HY10-119,15,A,HY10-119-15,10-119-15,HY10-119-15,37968
488886,37968,HY10-119,16,A,HY10-119-16,10-119-16,HY10-119-16,37968
488887,37968,HY10-119,17,A,HY10-119-17,10-119-17,HY10-119-17,37968
488944,37991,HY12-144,10,C,HY12-144-10,12-144-10,HY12-144-10,37991
488945,37991,HY07-073,11,C,HY07-073-11,07-073-11,HY07-073-11,37991
489387,38026,HY12-133,19,A,HY12-133-19,12-133-19,HY12-133-19,38026
489388,38026,HY12-133,20,A,HY12-133-20,12-133-20,HY12-133-20,38026
489448,38062,HY18-073,15,A,HY18-073-15,18-073-15,HY18-073-15,38062
493514,38063,HY13-082,75,C,HY13-082-75,13-082-75,HY13-082-75,38063
493515,38063,HY13-082,81,B,HY13-082-81,13-082-81,HY13-082-81,38063
493516,38063,HY13-082,82,A,HY13-082-82,13-082-82,HY13-082-82,38063
493517,38063,HY13-082,83,B,HY13-082-83,13-082-83,HY13-082-83,38063
493518,38063,HY13-082,84,A,HY13-082-84,13-082-84,HY13-082-84,38063
493519,38063,HY13-082-01,84,A,HY13-082-84-01,13-082-84-01,HY13-082-84-01,38063
493520,38063,HY13-082,87,A,HY13-082-87,13-082-87,HY13-082-87,38063
493521,38063,HY13-082,88,A,HY13-082-88,13-082-88,HY13-082-88,38063
493522,38063,HY13-082,89,A,HY13-082-89,13-082-89,HY13-082-89,38063
493523,38063,HY13-082,94,A,HY13-082-94,13-082-94,HY13-082-94,38063
493524,38063,HY13-082,95,A,HY13-082-95,13-082-95,HY13-082-95,38063
493525,38063,HY13-082,97,A,HY13-082-97,13-082-97,HY13-082-97,38063
493526,38063,HY 14 023,711,A,HY 14 023 711, 14 023 711,HY 14 023 711,38063
